,text
1418,the field is narrowing and the endorsements are going to biden 
1419,"as billionairebacked buttigieg drops out sanders is even better placed to defeat trump

by via… "
1420,"trump is so afraid of joe biden that he's making ish up

here he is accusing biden of corruption b/c buttigieg & k… "
1421,report: obama spoke with buttigieg shortly after he dropped out of race 
1422,"one thing do well is fall in line
amyklobuchar and buttigieg endorsing means the order has spoken"
1423,"did not i tell you all to go after buttiwhocares biden and bloomberg but nooooo

"
1424,homophobic democratic socialists celebrating buttigieg’s decision to suspend his campaign yes folks this is from… 
1425,"media mourns buttigieg exit compares him to george washington 

look at the source a failed republican and his hus… "
1426,"i for one am excited buttigieg and klobuchar pulled out of the democrat race

i mean what could be more thrilling… "
1427,"""klobuchar and buttigieg are endorsing biden as the democratic party’s “moderate” (or shall we say “establishment”… "
1428,"much like with pete buttigieg i was surprised to hear that amy klobuchar had suspended her campaign

i wish them… "
1429,"for all who worked hard on klobuchar/buttigieg's campaign:
thank u for ur hard work do not be disappointed these t… "
1430,_michaelson do his supporters know that or are they still calling buttigieg a rat
1431, have happened but for donald trump's stoking of our fears and abandonment of basic human decency with the end… 
1432,winning for sureklobuchar&buttigieg have sold their souls to the dem partyanother win but consequences for their… 
1433,"all according to plan 

""buttigieg's planned endorsement comes as fellow moderate sen amy klobuchar (dminn) als… "
1434,the line to see former vp joe biden biden expected to officially pick up major endorsements ahead… 
1435, not that it matters so much right now but this is interesting
1436,houston (ap) — rivals no more amy klobuchar and pete buttigieg united behind joe biden’s presidential bid as the d… 
1437,amy klobuchar and pete buttigieg are coming together to put joe biden over the top via 
1438," i don’t think she hates anyone just because 
amy klobchar and pete buttigieg got 
into… "
1439,trump falsely accuses biden of quid pro quo after buttigieg and klobuchar drop out via… 
1440,_rosenberg more likely the big funders are bailing & telling klobuchar & buttigieg there will not be any more it… 
1441,"🟢 biden
🟢 bloomberg
🟢 gabbard
🟢 sanders
🟢 warren
❌klobuchar
❌buttigieg
❌steyer
❌patrick
❌yang
❌bennet
❌delaney
❌boo… "
1442,_icon_mika we have data on second choices does not take a lot to see buttigie… 
1443,things moving fast buttigieg and klobuchar have both suspended their campaigns to endorse joe biden now critical… 
1444,"smart for buttigieg and klobuchar to acknowledge their impact & exit the race for super tuesday

leaves only bloom… "
1445,i said this myself as soon as i heard klobuchar dropped out i doubt buttigieg will be considered for anythingh… 
1446, _spidey biden/buttigieg ticket yes pls would you imagin… 
1447, *🤡 *🤡 cite your source dipshitwhere’s the evidencelying whiny cry baby so thr… 
1448,pete buttigieg plans to endorse joe biden for the democratic presidential nomination 
1449,politics are so fucked up rigged this shit again having klobuchar and buttigieg drop out days before super t… 
1450, buttigieg packed it in and pulled out early
1451, also buttigieg and klobucher have endorsed biden
1452,does anyone else want to know what buttigieg and klobuchar were offered by the dnc to bow out of the race and to… 
1453,pete buttigieg set to endorse joe biden after talking with obama as super tuesday looms 
1454, democratic presidential candidate and former vice president joe biden told a reporter that he would ask… 
1455,just heard from my inside source that buttigieg has endorsed david dobrik
1456, be back soon buttigieg
1457,after today's events klobuchar & buttigieg dropping out & running to endorse biden anyone who was thinking of… 
1458," amy klobuchar and pete buttigieg do not like warren bloomberg and sanders

trump will stomp all o… "
1459, same here not a volunteer organizerbut my life has been consumed w/pete… 
1460,looks like super tuesday tomorrow is turning into a two horse race between sanders & biden with many moderate candi… 
1461,"so i was talking to someone today about pete buttigieg dropped out of the race
them: ""i was not interested in him o… "
1462, the op is about warren dropping out to endorse bernie like buttigieg and klobuchar did for biden an… 
1463,breaking: pete buttigieg drops out of race 
1464,"warren bloomberg biden and sanders are likely the last debaters left this winter
klobuchar exits after buttigieg… "
1465,woooot “pete buttigieg to endorse joe biden for president” 
1466,biden surges higher with klobuchar buttigieg endorsements 
1467,can you imagine vp candidate pete buttigieg in a debate with pence riveting
1468,uk | egaylity : pete buttigieg america's first openly gay major presidential candidate has quit the race for… 
1469, one of the things that really struck me after iowa and nh was that buttigieg did not repor… 
1470,uk | egaylity : pete buttigieg has announced he is ending his campaign for the white house after his campaign… 
1471, they figured it out pretty quickly maybe now to see if the buttigieg / klobuchar supporters move to bi… 
1472, they are sold out of everything useful though because of coronavirus panic shopping so good lu… 
1473, sec of state pete buttigieg is my hope
1474, i met a buttigieg supporter today who is now supporting bernie i hope this move backfires on them in a big way
1475,something seems fishy both buttigieg and klobuchar dropped out and are immediately endorsing biden dnc is pull… 
1476,amy klobuchar and pete buttigieg are coming together to put joe biden over the top via 
1477, and if the warrenbuttigieg voters split % sanders % between biden and bloomberg that leaves… 
1478,"i wonder if pete used his obama voice with obama as they were working out a deal 
"
1479,"early super tuesday voters who chose buttigieg or klobuchar wasted their votes
this is another reason to use… "
1480,"klobuchar ends bid set to join buttigieg in biden endorsement ahead of super tuesday

"
1481,this is who we are endorsing now really ok buttigieg ok klobuchar 
1482,"fakemedia mourns 😭😭 exit compares him to george washington 😳😳❓
""how high he'd flown"" 🤔
like icarus… "
1483,buttigieg fell short of his goal to win the democratic nomination and defeat president donald trump but his candid… 
1484, hey beautiful people pete amy bernie whoever supporters more pete followers are following ber… 
1485,"buttigieg: *drops out of presidential race*
klobuchar: okay i get it let me think i guess it's my turn"
1486,in klobuchar's case i do not know if that was inevitable or a function of a lack of time and money in nv and sc ma… 
1487, a disaster that most democrats want someone else i will support sanders if he wins b… 
1488,for klobuchar supporters who picked buttigieg as their second choice i used the buttigieg secondchoice distributi… 
1489,_photog _photography how can we ever repay your sacrifice and taking one for the te… 
1490,taking klobuchar’s buttigieg’s and steyer’s overall percentages and multiplying it by their supporters’ secondch… 
1491,amy klobuchar and pete buttigieg are coming together to put joe biden over the top via 
1492,small thread on why nothing has really changed now that buttigieg klobuchar and steyer are gone this is my own t… 
1493, i'm sure biden probably promised them something at least implicitly: eg attorney general for klobu… 
1494,"president: biden

vp: harris

ag: schiff

sos: klobuchar

defense: buttigieg

treasury: warren

energy: steyer

hhs… "
1495,pete buttigieg dropping out of the race is the best birthday present i have ever gotten
1496,why attack buttigieg trump’s the draft dodging liar and traitor while i was in vietnam he was avoiding the draf… 
1497,buttigieg goes out with style grace and a bright future 
1498, forget about warren she is not with us klobuchar and buttigieg have more solidarity for… 
1499, angeleno here — i went from buttigieg to booker then i was a little homeless warmed to warren quit… 
1500,if you did a mailin ballot in ca and your candidate has dropped out do not go to the polls tomorrow thinking a new… 
1501,obvious russia has kompromat on buttigieg klobuchar and warren 
1502,"""williamson endorsed sanders last month at his rally in austin texas""
"
1503,thought i saw pete buttigieg on the subway but it was just some guy
1504, i’ll pray for that delusional woman what a true pleasure pete buttigieg is how fortunate to get to k… 
1505,"bernie

republicans and corrupt dems are shitting themselves that's why the forced klobuchar and buttigieg out"
1506,breaking: pete buttigieg drops out—how will this impact the  race… 
1507,"talking about corruption a la dnc style 
first buttigieg and now klobuchar

dnc gets what dnc wants "
1508, the impact on downballot contests from having surrogates like buttigie… 
1509,"pete buttigieg will endorse joe biden for democratic nomination (new york times)


"
1510, lots of cash plus a staff position should biden or the guy who probably paid buttigieg gets elected
1511,"if you want to watch the unityrally with pete and amy 

it will be on cspan at : pm eastern

h… "
1512," on what could be in store for pete buttigieg now that he's out of the presidential race: ""i was talki… "
1513,buttigieg: i'm going to write an essay about how cool bernie is but endorse biden
1514,trump says buttigieg's exit a sign dems trying to stop bernie sanders foxnews
1515,i am among the hundreds of thousands of former viewers who will not be watching michael moore never apologized for… 
1516,breakingnews: petebuttigieg will endorse joebiden at a rally tonight at the same time as amyklobuchar just one… 
1517,whenever i say buttigieg i sound like drunk crowley trying to say bouillabaisse
1518,for instance i've made my disdain for pete buttigieg clear & his plan to endorse biden does not dispel that howe… 
1519,tonight: biden set to hold rally in dallas where buttigieg and klobuchar are set to endorse him tune in at :et… 
1520,"i think he just did not want to catch the corona virus

pete buttigieg ends his historic presidential campaign cn… "
1521,breaking: new york times endorses both amy klobuchar and pete buttigieg for vice president
1522,nolte: pete buttigieg's failed campaign was built on intense hate and serial lies 
1523,sadly some diehard bernie fans will vote for trump or withhold their votes out of spite if you support bernie then… 
1524,the only national poll postsc had just a point sanders lead and that was before buttigieg and klobuchar quit b… 
1525,pete buttigieg more like pete booty peg
1526,pete buttigieg to endorse joe biden at rally ahead of super tuesday 
1527, i don’t see how buttigieg is an asset to a biden ticket
1528, depends on the state but most end up going to the convention uncommitted but expected to vote for… 
1529,moderate democrats are rallying around the candidacy of joe biden ahead of tomorrow's super tuesday primaries nbc'… 
1530," they all got their marching orders on march st pete buttigieg endorse joe biden 

a… "
1531,pete buttigieg’s slimy attempt to grab a photo op goes horribly wrong… 
1532,i voted for pete buttigieg i voted for amy klobuchar can we get our votes back 
1533, they're not but since those delegates represented moderate candidates (klobuchar/buttigieg) is not… 
1534,_atheist i think even you have to acknowledge the qualitative and quantitative gaps betwe… 
1535,pete buttigieg quits democratic presidential race 
1536, child credit tax return here food stamps welfare what cha… 
1537, it would be respectful of you to back off interpreting mr buttigieg's personal story it would als… 
1538,trump falsely accuses biden of quid pro quo after buttigieg and klobuchar drop out 
1539,"alright by popular demand

here's pete buttigieg is gone full version "
1540,us supporters are fighting against the establishment and yes that establishment includes biden buttigi… 
1541,tulsi gabbard is outlasting buttigieg and klobuchar 
1542,biden nabs klobuchar buttigieg backing on super tuesday eve 
1543,_icon_mika klobuchar and buttigieg dropping out plus biden surges in almost all postsc poll… 
1544,pete buttigieg is the exhalted one i am certain about this
1545,"klobochar is out buttigieg and yang are out funny how the dems promote ""inclusion"" and ""diversity""
no women n… "
1546,buttigieg steyer klobuchar exit reveals need for ranked choice primary voting 
1547,"klobuchar buttigieg endorse former vp joe biden on eve of super tuesday 
"
1548,"someone’s gotta say it so i’m gonna 

pete buttigieg looks like he could be mr bean’s brother"
1549,"bloomberg: klobuchar and buttigieg ""behaved themselves"" 

hey mini how muc… "
1550," this is such a wrong headed and offensive tweet 

i canvassed for ten hours yesterday three… "
1551,biden buttigieg get my vote otherwise no
1552,_krj governor buttigieg has a nice ring to it
1553,this is what i’m talking about let’s unite our party 👏🏾👏🏾👏🏾 pete buttigieg plans to endorse joe biden for the dem… 
1554,_tx “because buttigieg has not filed paperwork to formally withdraw his candidacy votes fo… 
1555,"""the most immediate impact of the klobuchar & buttigieg exits will be sighs of relief from political writers who no… "
1556,buttigieg took a giftand then said see ya demdebate 
1557,trump total meltdown after buttigieg and klobuchar drop out via 
1558,pete buttigieg did better than warren in all four states but dropped out to endorse biden the other moderate amy… 
1559,similarly i feel like she takes votes from klobuchar and buttigieg and biden as much as from sanders do biden and… 
1560,"pundits (after iowa): it’s all about buttigieg
(after nh): klobuchar is gaining ground
(after nv): it’s sanders’… "
1561, warrenbuttigieg voters will have a different set of third choices than buttigiegfirst voters th… 
1562,‘kasichmentum’: michael bloomberg says he feels sorry about pete buttigieg and amy klobuchar but he’s ‘in it to win… 
1563,i'm expecting both klobuchar and buttigieg to get million book deals within this calendar year 
1564,looks like dropping out has finally brought them together both pete buttigieg and amy klobuchar will attend joe bi… 
1565,if by some calamity wins race buttigieg will be appointed director of cia (they need someone to bur… 
1566, tulsi gabbard should have dropped out months ago she's embarrassing herself and buttigieg should… 
1567,buttigieg and klobuchar dropping out and endorsing biden still does not get biden more delegates than bernie i'll w… 
1568,pakistan biden gets double bump as klobuchar buttigieg exit before super tuesday 
1569,"big decisions day:
rebrands or survival of fittest channel ('rebrand' neil perry ('rebrand') buttigieg (someone… "
1570,yes there are a lot of assumptions here about biden's sc bounce and the effect of the buttigieg and klobuchar wit… 
1571,"i myself am amazed by the doublethink:

""buttigieg drops out it's a plot against bernie""

""warren stays in it's a… "
1572,"evening arriving not long after biden’s rally begins”

“the buttigieg team has been silent about this for hours b… "
1573,"me: no fear
political pundits: 'at his age buttigieg has four decades to try to become president'
me: one fear"
1574,amy klobuchar tonight is endorsing joe biden in dallas pete buttigieg tonight is endorsing joe biden in dallas an… 
1575,"cringe

pete buttigieg plans to endorse joe biden for the democratic presidential nomination "
1576, and trump will eat biden alive mark my words the only one able to defea… 
1577,buttigieg to endorse biden on eve of super tuesday 
1578,"klobuchar ends democratic presidential bid set to endorse biden as same as buttigieg
democratic party establishme… "
1579,"exactly what is buttigieg's ""enormous talent""
is it that he was a completely unimpressive mayor of a midsized cit… "
1580,it appears a ghost has escaped from the haunted mansion ride and has been endorsed by pete buttigieg and amy klobuchar
1581,"goodbye pete buttigieg you were always more of a symptom than a cure | richard wolffe ""something more meaning… "
1582, i'm struck by the idea that the dnc if this was their strategy should have told biden to drop out and… 
1583,"the words ""postbuttigieg/klobuchar endorsements"" were put in there for a reason

if those pledged delegates voted… "
1584, that is why my tv is on cnn right now especially since moore has never been calle… 
1585, buttigieg sure but these are the people i want to see more of
1586,"""the decision comes one day after former mayor pete buttigieg of south bend ind departed the race & after weeks… "
1587, unfortunately some of us already voted for buttigieg i ran down to my mail box to see if i could get it back but
1588,inbox: who had endorsed pete buttigieg endorses joe biden 
1589,joe biden says if he wins he'd ask pete buttigieg 'to be part of an administration' 
1590,i love the buttigieg family 
1591,kind of surprised to learn that warren is more narcissistic than buttigieg didn’t see that one coming
1592,nolte: pete buttigieg’s failed campaign was built on hate and lies via 
1593,sen amy klobuchar and mayor pete buttigieg to back joe biden after dropping out of presidential race 
1594,buttigieg and klobuchar to endorse joe biden; harry reid also backs former vice president 
1595, our household is going to biden now that buttigieg is ou… 
1596,buttigieg dropping made me suspicious but klobuchar makes me very concerned
1597, i was gonna vote for buttigieg tomorrow now i don’t know
1598,"it's as if bernie has a bad case of socialits his rivals do not seem to hold him in high esteem why is that
 "
1599,pete buttigieg set to endorse joe biden after talking with obama as super tuesday looms 
1600,_train pete buttigieg is an outstanding talent and a true patriot can… 
1601,"i'm watching a pete buttigieg commercial and the theme is ""i'm here to stay"" ummmsomebody forgot to cancel the… "
1602,pete buttigieg i’m sorry (tyti daily) via 
1603,what’s next for pete buttigieg 
1604,seeing that it’s supertuesday (tomorrow for us) and the moderate dems went “nuclear” with kobluchar and buttigieg… 
1605,obama nudged buttigieg in direction of biden endorsement via 
1606,both democratic presidential candidates suspended their campaigns this week 
1607,mayor pete received an instant commission no training and served as a chauffeur in a questionable unit men with… 
1608, _lp _haynes … 
1609,we trust that yang klobuchar & buttigieg supporters can think for themselves they have already shown excellent ta… 
1610, i really do not believe that buttigieg or warren will get serious con… 
1611, your version of harm reduction involves allowing harm to persist and not let those h… 
1612, shame buttigieg own aspirations fell short
1613,welp if you need proof on klobuchar and buttigieg being milquetoast af here we are do not get me wrong i'll vot… 
1614, i say get a bloomberg/ buttigieg partnership going i could get behind that
1615,_cimbrelo when did buttigieg endorse biden link please
1616, it's clear in buttigieg's case that the check has cleared
1617,did pete buttigieg end up telling anybody about something he believes in
1618,californians who already voted for buttigieg or steyer grapple with desire for a doover on… 
1619, have you seen that tweet that showed three different second choice polls for buttigieg voters each… 
1620,"buttigieg to join klobuchar at bidenrally 



""pete buttigieg will be joining amy klobuc… "
1621,source: buttigieg to endorse biden at monday rally 
1622, that's the same plan as buttigieg the issue with it is that… 
1623,"trump: buttigieg ending campaign 'is a sign' of dems trying to stop bernie sanders 
 ✅
via 
neonnettle"
1624, i would not bet on warren hitting the statewide threshhold in va/nc even with klobuchar and buttigieg d… 
1625,"pulling out before super tuesday is likepulling out 
dncrigging dnciscorrupt buttigieg klobuchar… "
1626,with stuff like this biden should just drop out like yang and buttigieg at this point this is just embarrassing 
1627,episcopalian check *pete buttigieg does high hopes dance*
1628,breaking news: pete buttigieg to endorse joe biden for president 
1629,pete buttigieg to endorse joe biden for president 
1630, so are you instructing all of your sheep to tweet that they are “buttigieg supporters who are swit… 
1631, stop lying that bernie sanders… 
1632,"rivals no more amy klobuchar and pete buttigieg united behind joe biden's presidential bid on monday
"
1633,pete buttigieg drops out endorses joe biden the daily wire 
1634, i was eating dinner thanks corporate democrats gave money to the b… 
1635, you write a complicated tweet bernie/biden/bloomberg all poll well(beat) against trump warren/buttigi… 
1636, _smith because buttigieg got % in sc
1637,warren will stay in to hurt bernie's delegate count and klobuchar and buttigieg will gather around biden me thinks
1638,"obama actively supporting a joe biden candidacy
obama spoke with buttigieg after he dropped out of race
whil… "
1639, from what i know of the polling buttigieg suporters are divided equally for biden and sanders so i do not th… 
1640, i am glad the field is narrowing although i like(d) buttigieg klobuchar and steyer (& castro ha… 
1641,the rain the thought of unboxing and assembling the lb treadmill currently blocking a spot in my garage and m… 
1642,bernie sanders is top second choice candidate for pete buttigieg voters: poll 
1643,burn notice: marianne williamson rips buttigieg klobuchar for endorsing biden 
1644," james not time to get soft this man needs to be held accountable 
we would be behind bars if we did… "
1645,💥🇺🇸💥pete mf buttigieg everyone 💥🇺🇸💥 
1646,oh dear are working very hard to get rid of before supertuesday pete buttigieg pla… 
1647,what’s been forever regarded as “political strategy” is mostly just “conspiring” buttigieg & klobuchar are pawn… 
1648,"buttigieg steyer klobuchar exit reveals need for ranked choice primary voting 
why in aust… "
1649,confirmed: pete buttigieg dropping out of presidential race via 
1650,reading that buttigieg & klobuchar are endorsing biden makes me realize even more they both should have dropped out… 
1651,i feel like i talk like pete buttigieg when i'm high i say words but they mean nothing tytlive
1652,what the buttigieg withdrawal means for super tuesday — and the rest of the primary contest 
1653,amy klobuchar and pete buttigieg set to endorse biden at evening rally – live 
1654,let’s face it klobuchar and buttigieg we’re forced out of the race so that old man biden could get the vote that… 
1655,klobuchar buttigieg endorse biden on eve of super tuesday | pbs newshour 
1656,anecdotal evidence but several former buttigieg supporters have joined my prowarren fb groups since last night
1657,pete buttigieg to endorse joe biden 
1658,a counter counter factual is that both klobuchar and buttigieg quickly would have run up against their inability to… 
1659,it’s gonna be a full stage at biden’s event in dallas buttigieg and klobachar both expected to be there endorsing… 
1660,"new: "" presidential endorsements: senate candidate mark kelly is backing joe biden"" azsen (via … "
1661,biden nabs klobuchar buttigieg backing on super tuesday eve smartnews
1662, again keeping bloomberg and warren in to strategically push bernie o… 
1663, bye bye darling hits different when buttigieg drops from the race and my bf goes to boot camp for three months
1664,"i've seen buttigieg campaign ads on television today 

i guess someone did not get the memo 

😂"
1665,"pete buttigieg on bernie sanders

buttigieg own aspirations fell short "
1666,this is so weird cause so many buttigieg voters and even klobachar voters list bernie as their second choice so it'… 
1667,i was a fanatic until he dropped out now i'm bernie or bust come with me my weird little buttigieg… 
1668, btw i realize all queer people didn’t support buttigie… 
1669,_ held on hours longer than buttigieg and endorsing biden now
1670,"buttigieg’s unlikely run ended last night as strangely as it began 
"
1671, polling does not back up this assertion:… 
1672,also i was a buttigieg stan until like minutes ago so i have no horse in this race literally
1673,how convenient klobuchar and buttigieg both drop out of the race just before supertuesday and then endorse… 
1674,buttigieg and klobuchar to endorse biden ahead of super tuesday via 
1675,still getting the pete buttigieg ads locally 😂
1676,klobuchar ends bid set to join buttigieg in biden endorsement ahead of super tuesday foxnews
1677, @_noncompliant_ _leftie her top second choice for voters is sande… 
1678, lolol they probably bought followers poor me can only… 
1679, needs to consider strongly that it is time to go certainly after super tuesday if she does not come… 
1680,tune in tonight at :pm et to see both & endorse in dallas if you're in p… 
1681," _polling “our data suggests % of those who will participate have already voted”

"
1682,biden nabs klobuchar buttigieg backing on super tuesday eve via 
1683,supertuesday is tomorrow and it looks like a strong fight between and judging from… 
1684, inferring from buttigieg voters having a second choice of bloomberg and biden (after warren)
1685,"something i wrote to a “berner” who derided buttigieg as being just the “gay” one:

the demissiveness of pete’s “on… "
1686,pete buttigieg and amy klobuchar are throwing their support behind joe biden after dropping out of the race th… 
1687, it meant the difference in life and death 
1688,most people did not know who was running in the election and who the candidates were we live in a bubble nobody… 
1689, yes buttigieg wants to screw bernie🤣🤣🤣🤣🤣
1690,joe biden races to lock down moderates with endorsements from klobuchar and buttigieg 
1691,"pete buttigieg to endorse joe biden at dallas rally
"
1692,buttigieg klobuchar both pull out of white house race via 
1693,eric trump reacts to buttigieg dropping out of race via 
1694,this sums up buttigieg tytlive 
1695,postdebate lots of berniebros talking about how bernie was the only one who believed in democracy b/c he said the… 
1696,pete buttigieg dropped out the day after shepard fairey formally endorsed him and fairey doesn’t have immediate pl… 
1697,my dad just said buttigieg got “backdoored” by the dnc definitely more clever than his last joke
1698,i guess since trump blamed the democrats for the stock market plummet last week he's ready to attribute its recove… 
1699," the country's mayor pete ""i speak languages"" buttigieg"
1700, like you're right that she was leading for a b… 
1701,pete ran so we could all get to know chasten the objectively cooler buttigieg
1702,tytlive coming soon the pete buttigieg selfhelp program
1703," i don’t want you to ever go away nope you represent america wonderfully 

💯❤️

 buttigieg"
1704,👏🏽👏🏽👏🏽 pete buttigieg plans to endorse joe biden for the democratic presidential nomination 
1705,will rogers was wrong the dems are starting to look like an organized party klobuchar ends bid set to join… 
1706,what happens to early votes already cast for klobuchar & buttigieg | so much for “pizza w/pete” that annoying ad… 
1707,the only part i'm looking forward to re: hearing about pete buttigieg for the rest of my life is that every time he… 
1708, _sam heroes i wouldn’t go that far i’m glad he managed to overcome his demons i… 
1709,_ lawfare related twitter people who do a good podcast are all over buttigieg which made me realise he'… 
1710,new endorsement for >> former charlottesville mayor mike signer who represented charlottesville during t… 
1711,"_hat_truth yikes

"
1712," i mean ""no policy"" was a common whine about buttigieg including from w… "
1713, _morris the underlying assumption here is that the voters of centrist candidates are unified unde… 
1714,"bernie
corrupt corporate dems are dropping rabbit pellets that's why they forced klobuchar and buttigieg out"
1715,warren has beat biden in of states has more money than him and if i am not mistaken is the second choice of j… 
1716, warren has no chance anymore (source: not yet taking into account buttigie… 
1717,pete buttigieg should not be the dnc chairman: we need a reformer for a change 
1718,my conspiracy theory for why klobuchar and buttigieg dropped out (other than consolidating moderate voting power):… 
1719," me

i make joke polls about pete buttigieg all day and night"
1720,_ god awful choices harris is not a value add to any candidacy warren is illiterate when it come… 
1721,cnn keeps harping on about the coronavirus when i’m just tryna see pete buttigieg and amy klobuchar crying what the fuck
1722,biden surges higher with klobuchar buttigieg endorsements 
1723,biden’s agenda most closely aligns with buttigieg’s millennial vision 
1724,nolte: pete buttigieg’s failed campaign was built on hate and lies via hope… 
1725,"klobuchar ends bid set to join buttigieg in biden endorsement ahead of super tuesday

"
1726,what time is the biden buttigieg klobuchar event once an advance person always an advance person
1727,tytlive pete buttigieg is the mitt romney of the democratic party
1728,the root’s laughable rankings of the democratic candidates on their approach to black issues — assembled by an anon… 
1729,klobuchar ends bid set to join buttigieg in biden endorsement ahead of super tuesday foxnews
1730,finished: pete buttigieg drops bid for president the daily wire 
1731, buttigieg and klochabar are going to be endorsing him tonight with the democratic e… 
1732, progressive elizabeth warren could pick no better time to endorse bernie than n… 
1733,good riddance klobuchar ends bid set to join buttigieg in biden endorsement ahead of super tuesday foxnews
1734, totally agree attaching an article you must read 
1735,if biden wins the presidency he’s gonna put a ton of lights under bridges just to piss off buttigieg
1736,so now buttigieg and klobuchar have both dropped out and both have said that they will now endorse biden again ri… 
1737,biden nabs klobuchar buttigieg backing on super tuesday eve : via … 
1738,who bought pete buttigieg | the michael knowles show ep the daily wire 
1739,"election update: buttigieg dropping out isn’t good for sanders 
 "
1740,right after having a meal with buttigieg 
1741, “i will govern as a conventional democrat; i have a very mediafriendly biography and will be a strong candi… 
1742,‼️ klobuchar and buttigieg are not endorsing biden because they think biden has the best chance of beating trump i… 
1743," if she drops out now biden with vice buttigieg win because middle aged people still need to see some ""… "
1744,"the editorial board is redoing their endorsement after buttigieg dropped out
“it’s our belief only a centris… "
1745,buttigieg drops out of democratic race after slamming own plan to be president as ‘naive unrealistic pipe dream’ 
1746, warren has less black and latino support than buttigieg had her votes will be used to bring… 
1747, i think they made a deal that he will choose with buttigieg or klobuchar as vp then if by some mir… 
1748,"new rule for libwacks:

breathlessly post your coronavirus stats *immediately* followed by more significant & act… "
1749, delegates previously voting for buttigieg and klobuchar do not automatically go to biden… 
1750,these are bernie staffers showing their true colors as they reach out to pete buttigieg supporters who are looking… 
1751,i have thus far almost exclusively seen buttigieg and klobuchar supporters switching to bernie… 
1752,"__koch nobody is saying it's a coup against bernie

it's definitely a plan to stop bernie because that's li… "
1753," nobody said ""not a single pete supporter"" and her tweet was prior to the… "
1754, i want the head of the person who put “pete buttigieg cum tribute” in front of my eyes
1755,conspiracy theory: the dnc had buttigieg drop out so he would not steal votes from biden on super tuesday that will… 
1756, let biden take buttigieg klobuchar votes is popular too
1757,buttigieg steyer klobuchar exit reveals need for ranked choice primary voting 
1758, because while i personally think she’d be a great president i don’t think warren has a path to the pres… 
1759,secretary pete ahead of endorsement biden touts buttigieg for admin role 
1760,"peter buttigieg the candidate offering a ""new kind of politics"" imploring us to leave ""the old ways of washington… "
1761, i hear you yet i am going to vote for my there’s evidence that many buttigieg and… 
1762,rivals no more former candidates amy klobuchar and pete buttigieg have thrown their support behind joe biden's pre… 
1763,biden’s agenda most closely aligns with buttigieg’s millennial vision 
1764, the only info i… 
1765, her and buttigieg im sure got some payoff to drop out it will be interesting to see
1766,pete buttigieg plans to endorse joe biden for the democratic presidential nomination 
1767,wooooweee supertuesday just got super interesting who else is team warren/buttigieg democrats choosewarren
1768, buttigieg dropped out of the race sorry hun
1769, it seems like buttigieg is a lock
1770,i said earlier today i thought it was a quid pro quo what i’m not sure about is whether it’s with biden or the dnc… 
1771,"buttigieg delivers emotional speech as he suspends campaign
"
1772,buttigieg and klobuchar get out before super tuesday and the market is thrilled winning 
1773," consider this: 

a biden administration will likely include harris buttigieg warren klobuchar… "
1774,"buttigieg to endorse biden at dallas rally
 mr geek another coward siding with “ status quo “ group "
1775,"buttigieg endorsed homophobic biden
what does that tell you about his convictions "
1776,warren doesn’t even have a third of the delegates that buttigieg did and he even understood the reality that his c… 
1777,i’m not surprised that buttigieg and klobuchar are endorsing biden but god i’m tired of all these moderates
1778,biden gains momentum as buttigieg and klobuchar drop out 
1779, please explain to me why klobachar buttigieg duckworth and other members of congress have endorsed biden over bernie
1780,"by endorsing biden buttigieg and klobuchar are showing their true corporate colors

senator if you're a… "
1781," vp kamala harris
atty general hillary clinton (trump will have another stroke) 
va pete buttigieg… "
1782,"i truly thought buttigieg was going to be the moderate choice
i guess it’s senator biden after all"
1783, we need ranked choice really for that to be real the reality is what biden/klobuchar/buttigieg a… 
1784,"both
buttigieg 
and
klobuchar 
drop out a day before supertuesday 

 this shows that dem voters do not wan… "
1785,buttigieg exit signals effort to boost biden against sanders in democratic brawl smartnews 
1786, i would also like to know how buttigieg supporters felt standing dumbfounded as they watched worker… 
1787,klobuchar lasted one day longer than buttigieg
1788,"so buttigieg and klobuchar are both dropping out to endorse biden 😬

ok here’s the theory: the dems know that n… "
1789," amy klobuchar and pete buttigieg are endorsing joe biden 

bernie sanders' days are numbered"
1790, buttigieg made more sense but he did so poorly with the black vote that he wasn’t an option
1791,former south bend mayor suspended his presidential campaign in a speech given in south bend ind fo… 
1792,biden vs sanders endorsements: buttigieg klobuchar and other highprofile support ahead of super tuesday 
1793, i would highly… 
1794,klobuchar is out buttigieg is out… and they’re both endorsing — what will this mean on supertuesday… 
1795,liveoutloud goodnessmatters “respect belonging truth teamwork boldness responsibility substance discipline… 
1796,just heard (i’m late on this) that klobuchar just dropped out too barely even heard about it lulz anyway her a… 
1797,well both klobuchar and buttigieg have endorsed biden so i would expect him to rise in the polls furthermore it… 
1798, _am_kt well to be fair buttigieg supporters on average a… 
1799,biden belooft buttigieg een post als hij wint: “i indicated to him that if i became the nominee i'd be coming and… 
1800,biden nabs klobuchar buttigieg backing on super tuesday eve via 
1801,"supertuesday will bring clarity

with steyer buttigieg and klobuchar out the voter's choice will crystalize… "
1802, there ar… 
1803, i have tried to explain the difference between cost in… 
1804,pete and repeat were running for president pete dropped out who was left petebuttigieg buttigieg
1805,i'm looking at this the other way around like if buttigieg had not run for president & gotten further than his expe… 
1806,what really happened to pete buttigieg 
