,text
4664, none of the remaining candidates could beat trump it's six in one hand and half a dozen in the other… 
4665,i would love to see bernie biden warren kiobuchar buttigieg bloomberg and steyer do a joint ad now taking ad… 
4666,pete buttigieg and kamala harris reflected america as i know it 
4667, didn’t buttigieg make that case weeks ago great minds think alike
4668, every bit of it is true what’s more the dem esta… 
4669, you know me i was beto for much of even purched me a mdp beto tee i love joe warren kam… 
4670,the president and most of the candidates range from then there’s year old buttigieg lol
4671, maybe you're a warren voter who believes you're gonna peel off enough klobuchar and buttigieg voters to compete
4672, buttigieg klobuchar and bloomberg are all supporting biden the moderate wing of the party is s… 
4673, i think there is a lot more that goes into being a political outsider than simply “was in dc… 
4674,"maybe biden ~ buttigieg
can you imagine pete & pence debating
now that would be interesting 😎
but i'll vote blue n… "
4675, chris does joe know how brilliant pete buttigieg is at uniting republican/conservative voters with… 
4676, funny how throughout the debates buttigieg klobby etc attacked biden more than they attack… 
4677,gyuk | buttigieg the first openly gay presidential candidate was hated by the left why: they witnessed a crimi… 
4678,"right nowit is a two man racebiden vs saundersthe rest should just bail outbiden has delegates
sanders… "
4679, sure but it was not evident that rd place in her own state would be the outcome before super tuesday… 
4680, buttigieg just in case biden's dementia really kicks in
4681, and the sanders campaign was not aware that could or would happen were they awar… 
4682, not commerce bc it cld be seen as a potential conflict of interest which of course go… 
4683, you do know this was the problem why do we not have k booker supporters k tulsi supporters k… 
4684, how is it robbery buttigieg klobuchar and bloomberg are free to endorse whomever they feel will do… 
4685, i think it was more the establishment organized and used their power and money to force candidates like b… 
4686, bloomberg and buttigieg are not progressive candidates warren and sanders are
4687,after getting klobuchar and buttigieg to drop out in support of b*den riggeddnc 
4688,exit polls suggest that a warren endorsement would have boost sanders across geography however with such a scenar… 
4689,feels like another example of warren's generally bad political instincts that she did not drop out and endorse biden… 
4690, hot hot news first i hear that buttigieg klobuchar and boomberg have all dropped out and ha… 
4691," warren and sanders and their supporters have been adversaries since the ""a woman can not win""/""you call… "
4692, if you're doing addition at least make it consistent: biden + bloomberg + bu… 
4693,go suck an egg mooremoore 
4694,"video: local news

why buttigieg klobuchcar leaving colorado primary helped joebiden

"
4695, from what i can tell the only con they have against bernie besides socialism is that he’s old or at… 
4696,"and i do not think it's ""monday quarterbacking"" biden has been leading in polls for a long time there should have… "
4697,"here's the thing and i say this from a european vantage point:

sanders is not perfect but he's far better than ma… "
4698,ps/ presumably the assessment being made by warren today is whether she can get % to % of the % to % of the… 
4699, “to be sure much attention will be given to decisions of fellow moderates buttigi… 
4700, mine has gone to buttigieg harris klobuchar i'm done donating but will vote for whomever wins the nomination
4701, i agree i love warren but the super tuesday narrative would be very different if she'd bowed out lik… 
4702, early voting in texas lasted weeks before klobuchar & buttigieg finally dropped out over the weekend… 
4703, she is barely above buttigieg and he already dropped out and you people the candidate with t… 
4704,i’m so sorry that antman ’s dream of being spokesman for the only candidate smaller than him itty bitty t… 
4705, it is indeed i'm going to vote for what i think is most likelybut i'd prefer biden/buttigieg
4706,buttigieg klobuchar and bloomberg trying to push biden across the finish line bernie 
4707, biden said that about warren as well buttigieg would never… 
4708, i mean that's true but also look at bloomberg and buttigieg's (more than margin) votes her dropping… 
4709, been sayin it since buttigieg dropped out when klobuchar followed suit i… 
4710, in addition by the dnc having buttigieg and klaubucher drop out literally days before the election a… 
4711,she also lied about medicare for all and quietly pivoted to basically the exact plan buttigieg had while still tryi… 
4712,"buttigieg endorses bernie years before any election:
 winning essay by peter buttigieg | jfk library "
4713,"_resists vp: / 
ag or dni or cia:… "
4714,new jersey democratic rep andy kim is endorsing joe biden for president his third endorsement of the cycle after… 
4715, warrenharris or buttigieg
4716,ps/ the problem for warren: % remains the threshold for viability in upcoming primaries she's between % and %… 
4717,"buttigieg's fmr ciso speaking today on election campaign security: ""it’s super concerning you can run fo… "
4718,"_emdee huh
look centrists have consolidated around one candidate progressives should also it's that simple… "
4719,bloomberg says klobuchar and buttigieg 'behaved themselves' by dropping out via 
4720," notice when he started going on and on about buttigieg being a ""beau"" that he did not bring up hunter either"
4721, i do not know i feel like she'd be in the exact same place bernie is in now a strong seco… 
4722,i take some small comfort in knowing that at least it's not gonna be bloomberg or buttigieg
4723,this is one way to look at things and possibly fair but a counterpoint would be: the left focused on buttigieg an… 
4724,updca | pete buttigieg's candidacy meant a lot to lgbtq christians like me: lgbtq people of faith are often erased… 
4725,_bludpanda the moderate vote was split between top many candidates so when pete buttigieg amy klobuchar an… 
4726, harris will be the best but i am ok with buttigieg too amy will be my third choice don’t think warre… 
4727,"interesting counterfactual: if dems had not added nv & sc as ""carveout"" states yrs ago & ia did not bungle their… "
4728,"okay this is desperate

do not bernouts hate obama especially now because they believe that rumor that obama pulle… "
4729, _snks @_sjpeace_ some people care about policy that impacts the nation and some people car… 
4730,'he reminds me of my son': biden buttigieg lovefest joined by beto klobuchar in lastminute panic to stop bernie… 
4731," i should say the conference calling with the above mentioned and the dnc

they prom… "
4732," we were playing what if just now: 

bidenwarren 
harris: ag
buttigieg: secdef
castro: hud
etc

fantasy cabinet league"
4733,"couple of quick st takeaways 

•it wasn’t just biden’s win in sc it was the overwhelming nature of it thanks jim… "
4734,reminder that we wildly overestimate the impact of social media sentiment & ads see bloomberg see cobryn see bid… 
4735,_air_uh i get that; in the case of buttigieg though i think a lot of his supporters were not especially polic… 
4736,trump says buttigieg and klobuchar 'should be impeached' 
4737, it is rigged and you know it the iowa caucus was just yesterday admitted to having been rigged in… 
4738,"yesterday's vote has narrowed the democratic field down to two candidates

right now some of the other candidates… "
4739,it will be buttigieg i think 
4740,"as an early voter in california this is me repost with _repost
・・・
“what happens if you're among the tw… "
4741," biden pres
abrams vp
buttigieg sec of state
bloomberg commerce 
jill biden education… "
4742, nope polls showed that supporters leaving warren were going… 
4743, obama took him out just like he took out buttigieg klobuchar and got warren t… 
4744," he spent all that knowing he was not going b the nominee :/

what i'm pissed about all… "
4745, i can not shake the feeling that buttigieg and klobuchar are vying for the vp spot so they can th ame… 
4746," its funny how they all endorse joe biden

mike bloomberg
amy klobuchar
pete buttigieg
beto o'r… "
4747, hi you can read it here: thread by : the purpose of nebraskans for pete buttigieg will go o… 
4748, she had her chance on stage unlike klobuchar and buttigieg s… 
4749, i voted bernie but i just want anybody but biden and bloomberg and buttigieg ok
4750,"who is telling us we can not have medicareforall
biden/klobuchar/buttigieg jetting around the nation to stop health… "
4751," it’s up to him to come out 
not like this is not already obvious 
i mean let’s have… "
4752,_rodriguez_ well i can’t only speak to the news sources i listen to ( and ) and eve… 
4753,joe biden and pete buttigieg had shower sex when they thought no one was looking 
4754, stacey abrams as vp harris usdoj steyer dept of energy buttigieg veterans affairs juliá… 
4755, my first choice would be harris but a vp debate between buttigieg & pence would be a must watch tv event
4756, i agree i do think there is also something to be said for the last three candidates that just endors… 
4757, i wouldn’t necessarily say interfering i would say that they’re pulling out all the stops
4758,"people joe biden should be grateful for this morning:

amy klobuchar
james clyburn
pete buttigieg
elizabeth warren… "
4759,if bernie sanders fans are upset about buttigieg klobuchar and bloomberg all dropping out of the race to endorse… 
4760,like at least for people who voted for buttigieg he has actual policies i hated them but they existed biden's e… 
4761, when you take money from the dnc like warren has klobuchar has buttigieg has… 
4762,she’d just be an older pete buttigieg lol 
4763, _x_gogo cuz he was getting no donations and relied on endosements from amy pete… 
4764, is she were a man she'd be buttigieg or she would have been run out as soon as the fake native american thing happened
4765, he lost by % in mass warren got % he lost by % in texas warren got % it wasn… 
4766,'sen klobuchar exmayor buttigieg and tom steyer didn’t end their campaigns for the democratic nomination black… 
4767, just what america needs another billionaire giving money to another pu… 
4768, that’s one outdated poll also even if % of warren’s base vote fo… 
4769,"democrats are now the party of ""also rans""
buttigieg also ran
beto also ran
steyer also ran
klobuchar also ran… "
4770, these are hillary voters rich white women of the managerialprofessional upper middle class they… 
4771, oh i think they'll both be part of his cabinet but am not convinced either will be his running mate kl… 
4772,_sweeney south carolina was never ever going to buttigieg my guess is most early v… 
4773, by that thinking sanders/warren got crushed in new hampshire by biden… 
4774, i would also be fine with harris klobuchar or buttigieg seem like bad picks and would signal a rel… 
4775,i'm not going to ever vote blue just because of skin color or to beat a party pray that we start using our f***ing… 
4776,all that time practicing how to say buttigieg and i end up mispronouncing the word delegate 
4777,"imagine thinking there was a riggedprimary 
buttigieg and bernie went toe to toe the entire time both of them were… "
4778,"michael moore calls out klobuchar buttigieg for dropping out before super tuesday: ""they could not even go more… "
4779, you're not the only one if the everchanging msm narrative about the primary was ever r… 
4780, with buttigieg for secretary of state
4781, sanders cannot beat trump biden cannot beat trump warren klobuchar buttigieg o’rourke bloo… 
4782," i know pete has a great future regardless 

i also thought a female vp choice would be great

but pete… "
4783,exactly hopefully it would be warren harris or buttigieg otherwise we are in big danger of getting a weak vp w… 
4784, yea cause all of those “latedeciding” voters would’ve voted for klobuchar or buttigieg biden basi… 
4785,bloomberg biden bernie belizabeth buttigieg brownson
4786,"_resists defense buttigieg
attorney general kamala although hopefully she's vp"
4787," what about 
abrams vp
buttigieg sec of state
bloomberg commerce 
jill biden education sec
klobuch… "
4788,pete buttigieg has not ever won a presidential run i thought the onion may h…
4789, you do not think the evangelicals would have an issue with buttigieg the same people that got trump elected
4790, also people aren’t always ideological my dad liked both kamala harris and elizabeth warren because he… 
4791, u heard it here st lmao i think biden should choose buttigieg ppl will go for that and he's young
4792, look i'm not even saying it's wrong but to you really expect us to believe that party b… 
4793,dallas: rivals no more amy klobuchar and pete buttigieg united behind joe biden’s presidential bid on monday (tues… 
4794,klobuchar and buttigieg definitely helped biden but warren was the secret weapon slaying bloomberg and taking votes from sanders
4795,how phones calls from pres obama & harry reid sealed the dropout deals & biden endorsements for buttigieg & klobuc… 
4796,garbage absolute garbage e warren is not the system she is an individual running to be the democratic nominee… 
4797,"do you feel cheated you should 

buttigieg yang bloomberg kolbachar they were never real candidates they wer… "
4798, lexicon representing biden success is wrong no “comeback “ back room deals resulting in klobucha… 
4799, ya think i'm still in shock that bernie won nh w/ only a % lead over buttigieg it did not/does not add… 
4800, yeah but had everything broken a different way had for example south car… 
4801,when pete buttigieg joined joe biden on stage in dallas he began fielding ukraine questions deflecting them from biden mike memoli msnbc
4802,found this actual conversation between pete buttigieg and bernie sanders today 
4803,pga's scott piercy issues bad apology after homophobic post about pete buttigieg 
4804,welp i hope warren is proud she split the democratic vote and still came after buttigieg in the polls which means… 
4805, i'm a moderate republican but i'm voting democrat for this election i think trump's a… 
4806, i will stand by mr buttigieg and his feelings and thought to support joe bidenthank you mrbuttigie… 
4807,bloomberg follows buttigieg and withdraws from us presidential race 
4808, fair enough but he was not the only candidate so why is it a problem on… 
4809,_nemo sanders is still in it though and now the targeted harassment machine turns to the easiest target i… 
4810, _smith if i hear one more buttigieg fan herald his run when they should be hoping a democr… 
4811,if u don’t think the manufacturer buttigieg (who was polling @ a close rd) & klobuchar dropout hrs b sup… 
4812, i agree biden's vp choice will be huge i originally hoped he would pick harris but give… 
4813,_jia should not have been she was more honest than most… 
4814,sanders california numbers with % of the vote about / of the vote biden with % buttigieg/klobuchar %… 
4815, if warren does drop out here's the most recent second choice support for warren voters from morning… 
4816," _triumphs i recommend:
harris for vp
sally yates for ag
schiff to finish harris's senate term… "
4817, he’s i don’t think hes getting anymore on the fastball or getting any sharper… 
4818," yang beats tulsi despite dropping out weeks ago lolol

 zombie mail in ballots probably screwed biden in ca… "
4819,we got buttigieg and bloomberg to quit now lgbtq community lets get biden to quit
4820,"it seems biden benefitted largely from buttigieg voters primary

usa is preparing for trumpagain 🤣

primary election"
4821, nah had the dnc not meddled and spoken to klobuchar and buttigieg and o'rourke a… 
4822, buttigieg’s supporters were pretty evenly split too then he endo… 
4823, why are you assuming warren voters gravitate left of warren… 
4824,/ on their own behalf or more cannily on behalf of an evenslightlymore telegenic candidate whom they back be… 
4825,"_andy her ""attacking"" of bernie was incredibly tame compared to her attacks against bloomberg or buttigieg… "
4826,the purpose of nebraskans for pete buttigieg will go on as it began—an account to support we will c… 
4827, _razzah buttigieg had no black support neither did klobuchar bernie would’ve easily beaten t… 
4828, as much as i would love a biden/buttigieg ticket i’ve always felt a female needed to be on this democ… 
4829, which makes buttigieg 
4830,"hahahahaha i voted for warren and now people are attacking me

like i genuinely was following pete buttigieg's camp… "
4831,_rob or the dnc favoring biden by labeling him as the only “electable” candidate creating deals/endorsem… 
4832,"democratic candidates who’ve recently dropped out of the presidential race:
mike bloomberg
amy klobuchar
pete… "
4833,tulsi gabbard is outlasting buttigieg and klobuchar gq 😂😂😂dream on the people that drop out got more delegates… 
4834, saying what exactly buttigieg actually placed st and nd… 
4835,in the last few days beto o'rourke amy klobuchar pete buttigieg and mike bloomberg have all endorsed joe biden… 
4836, but its the electorate that makes the final call and alot of us were waiting and hoping for a… 
4837,buttigieg endorsing biden after biden voted against gay marriage just shows that the democratic establishment is af… 
4838, i'm curious jonathan you told joy behar that it was ridiculous that joe biden would have offered something… 
4839, are you giving any credence to the hundreds of thousands who have voted for buttigieg klobuchar bloomber… 
4840,"worldwide information blogger lucschrijvers: lgbtqnation trump calls for buttigieg & klobuchar to be ""… "
4841, _pale bernie went behind in the primar… 
4842,there’s a reason buttigieg and klobuchar dropped out before super tuesday it was to give their votes to biden to… 
4843, it is november nikki haley (rsc) has just been elected president defeating pete buttigieg in a popu… 
4844," problack platform warren at out of points
 joe biden at 
… "
4845, a friend of pete buttigieg by any chance
4846, if buttigieg and klobuchar had stayed in bernie would have just romped last night
4847, if buttigieg dropped out completely most of his would be reassigned to bernie
4848,_ except biden clearly got an endorsement from bloomberg… 
4849,"""the killer bees"" campaign slogan will be the most obvious bullshit in next months 

biden bloomberg buttigieg… "
4850,i want to let you into the world of my unbridled fantasies will you help me deal with them in reality… 
4851, bernie and his team has never made a single personal attack towards any oth… 
4852,biden now has beto’s buttigieg’s and bloomberg’s endorsements 
4853,maybe bloomberg as commerce warren as treasury buttigieg as lgbt affairs klobuchar in doj schiff or yates as ag… 
4854, he got more delegates so biden gets buttigieg klobuchar and blumbergs delegates… 
4855, _epicurean not trying to start a conflict but if you are trying to get former buttigieg supporters… 
4856, but the buttigieg endorsement of biden also benefitted him strongly
4857,you have to realize literally every candidate is working their hardest to fuck bernie over when it’s down to but… 
4858,_nir all i could see in today's excalibur was rictor rejecting pete buttigieg queerliberationnotrainbowcapitalism
4859,the polls i’ve seen are that warren’s supporters are divided among biden & sanders as second option (there were som… 
4860, give it up dude she’s hates politics like me she’s home with her hot hubby she finally gets him all t… 
4861, he blocked me a few months ago too for saying that he seemed threatened by buttigieg dude may ha… 
4862, you are the epitome of class thank you for boosting america’s hope and reigniting our passion for… 
4863,_ oh for heavens sake how come klobuchar & buttigieg aren’t saying that of biden
4864, im sure klobuchar and buttigieg went after bernie all night in sc then dropping out and supporting biden… 
4865, buttigieg is holding the most
4866, lets be honest a lot of states biden won he did terrible in the last primaries t… 
4867,this warmed my cold dead heart 
4868,yes it is circulating along the talk radio circuit that obama asked buttigieg and klobuchar to bow out and support… 
4869,obama was born buttigieg was born people born the genx or me generation seem to be non exist… 
4870,the democratic party did have identity diversity with their presidential nominees bloomberg the oligarch bernie t… 
4871,buttigieg’s ‘%’ of third trimester abortions in a year is seven times more than all mass shooting deaths since … 
4872,what pete buttigieg understood usnews usrc 
4873, _liz is the same true for biden who is only winning after getting multiple endorsem… 
4874," projected final counts through end of super tuesday (my algorithm):

biden 
sanders 
bl… "
4875,_pason and to think all the other idiot candidates like buttigieg and klobuchar dropped out… 
4876,it's come to this: joe scarborough lavishes praise on pete buttigieg likens him to the founding fathers via… 
4877, and pete buttigieg is go figure
4878, buttigieg pulled out as well he gave his support to the former dp😏 sanders still remain and i stand
4879, i'm in no way saying it's a conspiracy by the media they cover the current narrative and the stories and… 
4880, i think he should name his vp and critical cabinet posts asap and should include buttigieg harris and klobuchar
4881, hey is it too much to ask that you fix the map showing pete buttigieg won iowa it's n… 
4882, _nor so without that you think klobuc… 
4883, this also klobuchar and buttigieg combined probably threw more votes to biden anyway after they dr… 
4884,the case for pete buttigieg 
4885,"// am update
delegate count:

need to win ( allocated)
■biden: 
■sanders: 
■warren: 
■bloo… "
4886, apparently beto goes by buttigieg now
4887, take the gloves off bernie expose biden and the corporate dems (obama clinton buttigieg the lot… 
4888,with buttigieg and bloomberg out the decision for silicon valley donors becomes not which candidate to support in… 
4889,_ the movement is not dead sanders was the unmasked version biden is the masked version along with but… 
4890," damn wait until biden finds out all those buttigieg and klobuchar votes were ""unearned"""
4891,she does meanwhile she’s doing to bernie sanders what pete buttigieg amy klobuchar and michael bloomberg have d… 
4892,what is the difference between suspending a campaign & ending one it affects delegates from states that already ca… 
4893, _wapo not if you look at the actual number of voters y’all are lamba… 
4894,"rankedchoice voting would have helped on supertuesday | by election

"
4895, this ignores the biggest swings in biden’s numbers were in women in suburbs that buttigi… 
4896, walter this morning as i'm driving to work i have npr on car radio they're talking abt how well joe bi… 
4897,"sorry sir needing bootyjudgenot buttigieg
springbreakinsixwords"
4898,how many billions did bloomberg give biden abrams buttigieg klobuchar warren yang etc
4899, the real question mark is why buttigieg who could have won dropped when warren who does not have much… 
4900,buttigieg the first openly gay presidential candidate was hated by the left why | aaron hicklin 
4901, the dnc is rigged obviously you know why pete buttigieg and amy klobuchar got out of the… 
4902,not to discount biden’s resounding win in south carolina but you can’t ignore that getting buttigieg klobuchar an… 
4903,what bernie needs is to get on a debate stage asap and contrast with biden without bloomberg buttigieg and klobuc… 
4904, hgtv was still airing buttigieg campaign ads yesterday 😂 i saw lol
4905, i still think pete buttigieg was played by jimmy fallon
4906,buttigieg the first openly gay presidential candidate was hated by the left why | aaron hicklin 
4907,with bernie winning the youth vote by points we know the zoomer version of buttigieg is practicing medicar… 
4908, she hasn’t won anything even on super tuesday even in her own state… 
4909," omg stop with sexism bs how can you not see this as hurting the progressive movement 
buttigieg wa… "
4910, bernie and biden split buttigieg voters and neither got a lot of klob… 
4911, of course i'm a republican i'm not stupid buttigieg was a smooth talker and basically had very little his… 
4912, problem is if you voted early you did not know pete buttigieg amy klobuchar and tom steye… 
4913, i do not think so but it's a possibility as well as buttigieg or kamala harris maybe even amy klobuchar… 
4914,by suspending campaigns instead of ending them they avoid delegates being reallocated to sen bernie sanders (butt… 
4915, i was surprised at just how quickly buttigieg was able to turn the fundraising toward b… 
4916,opinion | homophobia hurt pete buttigieg — as much as america wished it did not petebuttigieg
4917,"popular vote totals this morning following supertuesday 
biden: 
sanders: 
warren: 
blo… "
4918,_lamperouge i’m interested that you are using data before buttigieg klobuchar and bloomberg dripped our my n… 
4919, i am not sure you are right in this one what truly matters is the delegate count and if you added buttigi… 
4920, problem with that is you risk missing out on important information that could change your vote thi… 
4921,im bloomberg im klobuchar im buttigieg im all of the hard working politicians who gave everything took every ar… 
4922,"things that have happened in the last week:
clyburn endorses biden
biden’s surprise dominance in south carolina
but… "
4923,two of his former democratic rivals amy klobuchar and pete buttigieg dropped out of the race and endorsed biden a… 
4924,buttigieg klobuchar bloombergelizabeth warren it’s your timein the words of the price is right “ come… 
4925, warren's voters most likely went for biden it's also… 
4926, i was a bernie supporter in then voted for hillary when he was no longer viable this time around… 
4927,biden almost had folks believing he was a serious contender then he brokered buttigieg to a cabinet job and told… 
4928,is buttigieg gay 
4929,trump reveals real reason buttigieg dropped out of race 
4930, i think buttigieg was the one who took warren's momentum on the second hal… 
4931,donald trump wants pete buttigieg to be ‘impeached’ after endorsing joe biden there’s just one major problem 
4932,michael moore calls out klobuchar buttigieg for dropping out before super tuesday: 'they could not even go more… 
4933,"amazing political comeback:
*african american support
*party leaders rallied around biden 
*late breaking positive… "
4934, last night just solidified for me that the moderates have way more class solidarity than the progressives… 
4935, i thought buttigieg had the best chance
4936,_peach if by chance he does become president by the time he gets there he will not even rememb… 
4937, cali has not been called yet bernie will win cali klobuchar and buttigieg… 
4938,think bloomberg and buttigieg endorsing biden speaks for itself considering they’re all white older men with money… 
4939, exactly warrebs supporters are blaming sanders because he did not dropped out in october problem is that… 
4940,the simple fact of the matter is that warren buttigieg klobuchar bloomberg knew they didn’t have a chance of wi… 
4941,kobluchar&buttigieg drop out right b supertuesday & back biden but only weeks ago at the debate they were attack… 
4942, a biden or a buttigieg administration is a million times better for vulnerable populations than a… 
4943,_usf i do not know who decided where to do it but holding buttigieg's endor… 
4944, the democratic party establishment is willing to gamble our lives to get what they want the… 
4945,_sicard when buttigieg tried to dunk on mondale at that one debate my feed was full of minnesotans who had taken selfies with him
4946, the klobuchar and buttigieg drop out on the same day biden settled all family business
4947,game on the stakes are high and the establishment are coalescing behind their obviously flawed candidate bloomber… 
4948, i voted for bernie remember that when you read this next thing biden straight up won nc sanders + wa… 
4949,the fact that no one takes in account that buttigieg and klobuchar drop help excel biden to the front even the ear… 
4950, buttigieg had almost no minority supp… 
4951, the buttigieg rock
4952, you gotta calculate through buttigieg and klobuchar too bud the to… 
4953,_polls now add bloomberg's % buttigieg's % and klobuchar's % to biden
4954,the only person that should be mad at bloomberg is sanders bloomberg pumped million into the economy and mad… 
4955, well again i've heard the exact same complaints from bernie supporters about the supporters of buttigi… 
4956,bernie's only debate strategy is repeatedly yell his stump speech regardless of what question is being asked if an… 
4957, _polling if she endorses biden i do not think her supporters would go to him the… 
4958, you kidding bloomberg did as well as warren buttigieg was still pick… 
4959,_farmer before klob… 
4960,buttigieg and klobuchar got votes yesterday and i’ve seen votes for yang castro harris etc in every primary sin… 
4961," beto
buttigieg
klobuchar

all took one for the team we need democratic unity… "
4962,the dems have a young likable female poc candidate who has the progressive economics of bernie the environmenta… 
4963, buttigieg democrats know how to get things done because we’ve seen the future of the… 
4964,as a pete supporter i feel really misunderstood by the bernie camp via /r/pete_buttigieg peteforamerica pete
4965,"bernie is thrall
aoc is jaina proudmooreq
warren is lady vashj
buttigieg is kael'thas
obama is arthas
biden is king… "
4966, klobloombuttigieg is more for biden and the remaining schedule should have big win… 
4967, there was some woman in iowa the nyt quoted saying she supports medicare all caucus for buttigie… 
4968,"if warren does drop out here's the most recent second choice support for warren voters from morning consult:

sa… "
4969, buttigieg and klobuchar haven’t dropped out they’ve just suspended their campaigns this way they… 
4970,i quit twitter / the very next day satan grants a boon to biden with the fealty of his demon servants klobuchar… 
4971, excellent options but it's going to be a tough choice i like warren the best but she's… 
4972, klobuchar buttigieg and beto made this comeback a reality by taking one for the team
4973,the biggest thing biden could do right now is preannounce his cabinet with buttigieg klobuchar and warren in it a… 
4974, i do not agree at all & i think you will see who pete buttigieg is ov… 
4975, this is just silly she has like more delegates than bloomberg she did not 'take him… 
4976, i totally disagree i may not agree w/everything biden says but voter turnout is breaking recent recor… 
4977,_eager my vote is being delivered today i started with biden then moved to buttigieg + klobuchar then weeks a… 
4978,biden/bloomberg/buttigieg/klobuchar is like if voltron was assembled of sensible midsized sedans
4979," ""media"" is a broad term here in north carolina we cov… "
4980, if he has a ceiling then why does his support keep growing if he has a ceiling why was he… 
4981, so far he’s governed like a typical republican and everything that’s happened around him has been typi… 
4982,all that crap about sanders and the young voters and they did not show up beto and buttigieg are the ones bringing… 
4983,if we had ranked choice voting how many klobuchar buttigieg and bloomberg votes would go to sanders and warren i… 
4984,antisanders coalition forms as buttigieg klobuchar back biden 
4985,"you know how you outdo a double down on a centrist you triple down on a centrist 

buttigieg in is inevitabl… "
4986, warren did worse with poc with buttigieg
4987,warren needs to drop and endorse bernie biden already has two endorsements from buttigieg and kolbuchar and warre… 
4988, biden in no way did this as a solo act or on his name only remember that buttigieg teampete
4989,it's kinda funny to consider people complaining that warren is muddying the water for biden and bernie and should t… 
4990, besides the fact moderates clearly voted for biden when buttigieg dropped out just like progressive… 
4991, it was a backroom smoke filled room coordination whether you want to call it rigging does not matter… 
4992, it was known that once klobuchar and buttigieg were out the landscape would change significantly that… 
4993, if buttigieg and khobchar hadn’t exited the race on the eve of super tuesday biden would not… 
4994,people say that warren singlehandedly finished bloomberg buttigieg and chris matthews they say she get's shit do… 
4995,it has been a rollercoaster ride indeed and the sequence of events in just two weekswarren takedown of bloom… 
4996, i'm not happy that i'll have to gotv for the biden/buttigieg ticket but they're a zillion… 
4997," biden pres
abrams vp
buttigieg sec of state
bloomberg commerce 
jill biden education sec
klobucha… "
4998, add to biden's column buttigieg bloomberg klobuchar delegates also given warren's bas… 
4999, media plays a huge role in the narrative (see trump) even after warren took out bloomberg all we heard was… 
5000,/ this whole super tuesday election and the timing of klobuchar buttigieg and steyer dropping out just mere days… 
5001,"i mean that’s not wrong
castro drops out and endorses warren : she goes on a losing streak
buttigieg drops out a… "
5002,"biden bloomberg klobichar buttigieg beto by your powers combined i am captain epstein
"
5003, staying in the race longer than sniveling careerist buttigieg and supervillain bloomberg is such a bad loo… 
5004,i’ll bet one homemade apple pie pete buttigieg ends up on dancing with the stars
5005,we shouldn’t underestimate how trump fatigue predisposes many dems not just “old” ones to seek a unifying figure… 
5006,"some parting thoughts about pete buttigieg's campaign before it completely disappears over the horizon:

mayor pete… "
5007,biden in first place over sanders after dramatic doubledigit jump in first poll since buttigieg and klobuchar exit… 
5008, buttigieg and klobuchar dropped out which means those… 
5009,dumb question silly headline and note it makes the left sound aggressive it was his policies stupid those and… 
5010,@_michaelbrooks fight the system not the oppressed i know several people that hold progressive views that were fo… 
5011,thank you list this am starts with: rep james clyburn s carolina dems amy klobuchar beto o'rourke pete butti… 
5012, barack obama is hawkeye pete buttigieg is spiderman i’m probably giving this way too much thought
5013, klobuchar and buttigieg getting out and endorsing joe is not a conspiracy they were both moderates an… 
5014,"as an aside warren did not cost sanders these primaries and i will accept no such criticism

buttigieg klobucha… "
5015,_t it's cute that she thinks the dnc would not bring back buttigieg in that scenario
5016, you are absolutely right and folks are def supporting the establishment but they do not have the p… 
5017," ""all it takes"" the different campaigns converging backed by the former democratic p… "
5018,"pete buttigieg

queer factor "
5019, it's the opposite of the issue with buttigieg and young voters where the online insist that millennials h… 
5020,biden & sanders estimated delegates are up overnight because it looks like bloomberg didn’t get % in texas new… 
5021,"pete buttigieg amy klobuchar and mike bloomberg have all dropped out and are openly endorsing joe biden 

the centrist blob grows larger"
5022, buttigieg off whalewatching next then
5023, this was a known issue and part of bernie's electability case: that he could attract thirdparty v… 
5024, continue to be you i have found you to be an inspiring supporter of mayor buttigieg thank you for all your hard work
5025, does not support lgbt (and… 
5026, i believe he saw biden and klobuchar losing feared sanders buttigieg or warren couldn’t win the… 
5027,_ _polling how dare amy klobuchar a woman and pete buttigieg a gay man run their own campaig… 
5028," there were moderates until the weekend who took vote away from biden 
steyer buttigieg klobuchar… "
5029,) because of bloomberg's terrible nevada debate he was not getting important endorsements plus when his numbers… 
5030, they were gleefully making videos mocking buttigieg right after he dropped out but soon they were screec… 
5031, once the dems kicked out klobuchar and buttigieg they have left with a crazy socialist and an old man… 
5032,let's unite behind the biden avengers: bloomberg beto klobuchar buttigieg and hopefully obama we do not need a s… 
5033, more evidence that twitter is not real life remember that woman in the iowa caucus who did not know butt… 
5034, klobuchar buttigieg warren and biden all agree with sanders and obama's position of lifting the tr… 
5035,"buttigieg and warren's supporters especially like to project a vibe of ""i'm an expert you better listen to me"" tha… "
5036, how was it rigged you ask the party told buttigieg & klobuchar to drop out so biden could get their… 
5037,early super tuesday voters clamoring for 'redo' after buttigieg and klobuchar drop out 
5038,"if you voted for 

buttigieg
klobuchar
bloomberg
or warren

your vote was literally thrown in the trash lmfao"
5039, no that actually happened because pete buttigieg (who had more money than biden at the time) droppe… 
5040, i am dying to strapone to a chair and walk him through his reasoning such as it is… 
5041, i'm so glad people finally were able to just get out to vote i also have deep timely strate… 
5042, i agree b) would be even more effective especially since she's already taken bloomberg and buttigieg out of the race
5043, he really needs it all the support from buttigieg and even klobuchar really helped biden bernie needs help bad
