,text
1437, did the same person who got to mayor pete and klobuchar get to him
1438, love it or hate it klobuchar was honest from start to finish i personally did not like it but it w… 
1439,so he’s doing it before amy klobuchar 
1440,biggest news day i've seen in a while chrismatthews coronavirus klobuchar mayorpete supertuesday
1441,amy klobuchar ends presidential campaign will support biden via 
1442,trump falsely accuses biden of quid pro quo after buttigieg and klobuchar drop out 
1443,beto o'rourke will be endorsing joe biden along with pete buttigieg and amy klobuchar tonight in dallas biden
1444,klobuchar buttigieg to join biden on stage on super tuesday eve | article [amp] | reuters 
1445,buttigieg and klobuchar are both endorsing biden which is further proof that they were never to be trusted
1446,no need to use sub zeros signature mortal kombat fatality on both klobuchar and buttigieg bc it turns out they’re both spineless
1447,klobuchar beto buttigieg all endorsing the cutsocialsecurity guy today
1448, i do find that confusing it’s not like klobuchar was pulling in the wealthy elite voters middle c… 
1449,all in for amy klobuchar prior to super tuesday there wouldn’t have been enough data for a strategic vote believe… 
1450," establishment centrist 
condescendingly advises hon 
 ""he needs to be graciou… "
1451, why vote for amy klobuchar after she dropped from race and i… 
1452, he's been pretty transparent in his support for amy klobuchar and his disdain for bernie sanders… 
1453,o’rourke buttigieg and klobuchar coalesce behind biden tonight during his dallas event in an attempt to stop sande… 
1454,watch live: biden holds rally with klobuchar on eve of super tuesday 
1455, so if other klobuchar staffers walk into bernie sander's field offices in… 
1456,trump falsely accuses biden of quid pro quo after buttigieg and klobuchar drop out 
1457,"breaking news

 and has endorsed 
 

they know is the candidate wh… "
1458,klobuchar and buttigieg become the second and third democrat to abandon their presidential bids since biden scored… 
1459,"bbc news amy klobuchar ends bid to challenge trump
"
1460, it’s a fact biden would get knocked out in a debate against trump his platform hasn’t even come… 
1461,_ amy klobuchar is done 😯😯 i did not hear that 🤔
1462,pete and amy’s voters could give biden a genuinely super tuesday 
1463,"breaking news:
• dow s&p & nasdaq score biggest point gains in history
• judge orders deposition from hillary ove… "
1464,photoshop idea: buttigieg klobuchar and biden as the nwo
1465,sen bernie sanders reacts to sen amy klobuchar and former south bend indiana mayor pete buttigieg suspending th… 
1466,buttigieg and klobuchar not appearing *together* to endorse biden lol
1467,the only news more exciting than klobuchar & mayor pete who both endorsed wld be announcing his vp… 
1468,biden+hillary+msnbc+cnn+bloomberg+dnc+buttigieg+klobuchar all banding together to prevent free universal healtcare… 
1469,"

ole quid pro quo joe is at it again i'm kind of curious how much the checks were that wer… "
1470,with the klobuchar and buttigieg endorsements biden really shores up his red state nevervotedemocrat support… 
1471,look how the is rallying around biden as pete and klobuchar to drop out amid i’m sure promises of riches be… 
1472,bernie and his supporters will not forget tonight when biden gained endorsements from his democratic establishment… 
1473,_flea _sc … 
1474,not really understanding klobuchar to bernie shift she's so accomplished not seeing the transfer vote here the… 
1475," a nice united pissed off dem party kik ass kamala
rivals no more klobuchar buttigieg behind biden’s 
bid on m… "
1476,"klobuchar with all that ""i never have lost an election"" yah bc you quit before it was over"
1477,buttigieg klobuchar and beto o’rourke are all encoring biden tonight i didn’t even know beto was still a thing… 
1478,amy klobuchar drops out of presidential race and plans to endorse biden 
1479,there was just an amy klobuchar ad on tv they could not pull it after she dropped out
1480,buttigieg and klobuchar to endorse joe biden; harry reid also backs former vice president 
1481,i’m grinning thinking of the thought of biden klobuchar and pete having to do stump speeches for bernie
1482,election update: klobuchar’s exit boosts the odds no one will win a delegate majority … 
1483,the democratic party needs to stop blocking it is embarrassing what klobuchar and buttigieg did for… 
1484,president trump says there was a quid pro quo involved in pete buttigieg and amy klobuchar dropping out of the race… 
1485,pete and klobuchar could endorse warren but they are not endorsing warren
1486,there is already a long line at gilley's in dallas tx for biden's rally with the endorsements of amy klobuchar & p… 
1487,i am releasing the following statement on amy klobuchar dropping out 
1488, you would have made a wonderful potus please consider a vp pick hell then you can go on to be the… 
1489,so it looks like the democrats are realigning as the new reasonable conservatives the party of reagan clinton an… 
1490,wow beto klobuchar and buttigieg all on one stage 
1491,evening briefing: here's what you need to know at the end of the day 
1492,"ongoing list of class enemies:

 pete buttigieg
 amy klobuchar
 liz warren
 beto o'rourke
 harry reid"
1493, going to try to swing some votes by announcing the erection of the horrid fauxprogressive establ… 
1494,"klobuchar out

buttigeig out 

harris out

booker out

castro out

steyer out

gillibrand out

tulsi still around… "
1495,amy klobuchar drops out and endorses joe biden via 
1496,"this is what biden did to get beto pete and klobuchar to endorse him 
"
1497,biden klobuchar and buttigieg on camera in dallas buttigieg speaking now on endorsing biden 
1498, _smith i like bidenwarren with harris at ag bloombergcommerce steyert energy buttigiegvet… 
1499,"trump: primary 'rigged' against sanders our ""idiot in chief"" at it again disrupt and cause… "
1500,buttigieg who dropped out sunday has more than three times as many delegates as warren who’s staying in the race… 
1501,"thank you for showing our country what unity looks like 
also thank you for running a campaign with… "
1502,trump claims democratic primary 'rigged' against sanders after klobuchar buttigieg drop out 
1503,pete buttigieg and amy klobuchar endorsing joe biden tonight
1504,klobuchar buttigieg rally behind joe biden on eve of crucial super tuesday contests 
1505,beto klobuchar and mayor pete are assembling like the shittiest avengers tonight to put over biden 
1506,houston (ap) — rivals no more amy klobuchar and pete buttigieg united behind joe biden's presidential bid on monda… 
1507, they're going to name klobuchar as his vp candidate and hope he can fake it until the election
1508,oh klobuchar is out too i did not think she would win but it was cool she tried
1509,pete buttigieg and amy klobuchar are throwing their support behind joe biden after dropping out of the race th… 
1510,the tv just hit me with an amy klobuchar for president ad 😬😬😬
1511, i would rather vote for warren than biden but biden most likely will be the candidate if he picks wa… 
1512,loljust saw an amy klobuchar ad on jeopardy guess her campaign hasn’t heard she dropped out
1513,buttigieg steyer klobuchar exit reveals need for ranked choice primary voting 
1514,amy klobuchar and pete buttigieg drop out of race; set to endorse biden at evening rally – live 
1515,_mcda check your stats also ask yourself why is the entire establishment running on bernies agenda includi… 
1516,the whole amy klobuchar and pete buttigieg dropping out and endorsing biden is in part because they have been guara… 
1517,i’m old enough to remember when biden was “inevitable” when bloomberg was going to sail in and buy this when the… 
1518, just announced in australian news klobuchar is out good call catturd 👍🇦🇺🇺🇸
1519,klobuchar ends bid set to join buttigieg in biden endorsement ahead of super tuesday foxnews
1520,had the pleasure of meeting amy klobuchar at a charity do once she was surprisingly down to earth and very funny
1521,like yeah i’m side eyeing buttigieg and klobuchar dropping out and throwing their support behind biden to stifle s… 
1522,so it looks like joe biden in the past hours or so has nabbed endorsements from pete buttigieg amy klobuchar h… 
1523,"😂😂😂😂😂

they cut her off to have biden buttigieg and klobuchar making an appearance"
1524,klobuchar buttigieg to join biden on stage on super tuesday eve 
1525,"cw: politics

the dnc sure is pulling out all the stops to try and stop bernie huh :( buttigieg and klobuchar dro… "
1526,good job buttigieg and klobuchar prepare to endorse biden aiming to slow sanders 
1527,"amy klobuchar and pete buttigieg are endorsing joe biden tonight — here's what to know before super tuesday

get t… "
1528,"wow first klobuchar then pete and now beto

anybody else wanna come to texas and endorse joe biden tonight "
1529,if biden can bring the mayor and amy klobuchar together 
1530, why the fuck would she do that when she can just endorse him right now as the centrists cons… 
1531,fans supporters & followers of steyer & klobuchar go to everyone's attacking warren taunting press… 
1532,wait a second why the fuck did klobuchar drop before the minnesota primary
1533,i fucking hate michael bloomberg day (klobuchar just suspended her campaign edition)
1534,my tv does not know amy klobuchar is out so how many voters will tomorrow 
1535, castro gillibrand inslee even klobuchar beto et al were more a… 
1536,pete buttigieg & amy klobuchar walking into dallas event with biden msnbc
1537,just saw an amy klobuchar ad during jeopardy lol rip
1538, is that klobuchar
1539, this is exactly the strategy and the probability of a brokered convention has just spiked since buttigi… 
1540,o'rourke buttigieg and klobuchar all on stage in texas endorsing biden right before super tuesday like him or n… 
1541, of course even that poll was taken before buttigieg and klobuchar dropped out so there’s no telling… 
1542,amy klobuchar is going to endorse jo biden loachjournalism
1543,breaking: amy klobuchar drops out of democratic primary race 
1544,pete buttigieg and amy klobuchar will both join joe biden at his dallas tx rally tonight whewww the biden coalition is powerful
1545,a commercial for amy klobuchar just aired during jeopardy i guess my local tv station needs more than () hours to cancel as space
1546,"according to beto will be here tonight too

 expected to join klobuchar & buttigieg on… "
1547, she’s been polling viable in ca tx ma co and possibly other states now that… 
1548,president trump at his rally tonight talking about the deal mayor pete and amy klobuchar made with joe biden to dr… 
1549,today we lost buttigieg klobuchar and matthews this is a sad day for horrible horrible horrible people
1550,why am i still seeing amy klobuchar ads on tv 🤷‍♂️
1551,amy klobuchar ends bid to challenge trump 
1552,i think this sentiment is false buttigeieg and klobuchar didn’t drop out because they’re so noble and ideological… 
1553,buttigieg and klobuchar prepare to endorse biden aiming to slow sanders 
1554, i like bidenwarren with harris at ag bloombergcommerce steyert energy buttigiegveterans affairs sa… 
1555,_milner first / only postsc poll shows bernie points ahead assuming about half of klobuchar's supporter… 
1556, i thought so too out of all of them amy klobuchar seemed somewhat likable unlike the others
1557,"o'rourke klobuchar buttigieg and biden all on stage together

as the saying goes it's a big club and you ain't in it"
1558,so now klobuchar buttigieg and beto will all be endorsing biden live tonight supertuesday
1559, klobuchar’s still has a high school mentality
1560,amy klobuchar ends presidential campaign will endorse joe biden | fox minneapolisst paul *** the fix is in w… 
1561,buttigieg and klobuchar have and seven delegates respectively which at least in theory would go to biden at… 
1562, thoughts on this and she became part of the bernie squad 
1563,when i see an ad for amy klobuchar oop warrenendorsebernie amytobiden
1564,"endorsements current candidates have received (or are receiving) from former rivals:

biden: moulton ryan kl… "
1565, % the party dictated all of this klobuchar was at her rally hrs ago pete won iowa sanders is wi… 
1566,klobuchar buttigieg beto biden in one rally holy shit 
1567, i think she would have picked up the majority of kamala’s support if she hadn’t been actively wooing th… 
1568," then help me decide 
my candidate klobuchar dropped out texas primary is tomorrow i need to decide… "
1569, steyer buttigieg klobuchar chris matthews you’re not going to have anyone left to talk about for two episodes a week
1570,why am i still seeing klobuchar commercials if she dropped out
1571,buttigieg and klobuchar prepare to endorse biden aiming to slow sanders 
1572,buttigieg will join klobuchar in endorsing biden got damn
1573,my amy klobuchar heart 💚 is broken she showed great determination persistency and a genuine desire to serve our… 
1574,"trump continues to prove his idiotic knowledge about anything what a moron

trump accuses buttigieg klobuchar of… "
1575,somehow in the nd break a klobuchar ad is happening
1576,warren might attack more buttigieg and klobuchar supporters than biden if you wonder why she is going after sanders
1577, how about they stopandfrisk all bloomberg campaign staff randomly do you think th… 
1578,trump: primary 'rigged' against sanders 
1579,the crooked ass soros owned deepstate dnc just had their assets buttigieg & klobuchar drop out & support… 
1580,i don’t care if buttigieg and klobuchar endorse biden — this man is not capable of being president let’s stop pret… 
1581,breaking: klobuchar dropping out & endorsing biden via 
1582,beto klobuchar and buttigieg are going to be like weekend at bernies (literally) propping up biden tonight in dallas 😂
1583, a fair point though just like the donald and bernie he’s pretty old and his future constrai… 
1584,buttigieg and klobuchar prepare to endorse biden aiming to slow sanders 
1585,imagining dnc higher ups going to pete and klobuchar and getting them to drop out as a coup against bernie makes me… 
1586,today's condensed headline: klobuchar and buttigieg endorse the gotha programme
1587, i hate to say this because i was really rooting for you but buttigieg and klobuchar is teaming up with bi… 
1588,it's only monday and already buttigieg klobuchar flava flav and chris matthews are gone quite a week
1589,klobuchar could just as easily have gotten delegates from mn and give them to biden that would have helped h… 
1590,had enough of this bloombergtownhall the action is at the trumprally in northcarolina president trump is talki… 
1591,_germain the polls i’ve seen show the percentage stagnant at around … 
1592,beto klobuchar and pete are all endorsing biden wow
1593,amy klobuchar ends democratic presidential campaign will endorse biden 
1594, how is she benefiting us by staying in the race many of the klobuchar and buttigieg vote… 
1595,"amy klobuchar is dropping out of the democratic race will endorse biden 

"
1596, should w… 
1597, rip klobuchar but it had to happen lmao
1598, i really really really wanted a woman president finally in america i voted early for klobuchar… 
1599,beto o'rourke pete buttigieg amy klobuchar harry reid the moderate dems have left it late but they are in the… 
1600,did he make a nasty comment about the looks of warren or klobuchar or did he compliment one of the young women wor… 
1601,my question is why would buttigieg and klobuchar decide to drop out just days before an election day if only we'd… 
1602, she has less votes than klobuchar or buttigieg and they dropped out wtf shouldn’t she
1603,justice democrats lets make sure that people vote for bernie when the dems chose clinton over bernie in ma… 
1604, _teresa warren and klobuchar are very smart people they know what st… 
1605, how does one go from tulsi to klobuchar genuinely curious 
1606,biden nabs klobuchar buttigieg backing on super tuesday eve (from ) 
1607,but one night before the texas primary he will line up with his fellow former candidates pete buttigieg and amy k… 
1608,when amy klobuchar leads everyone else follows 
1609,rough day for all who wanted a youthful articulate candidate like buttigieg or klobuchar now instructed to vote f… 
1610,breaking: amy klobuchar & pete buttigieg are out via 
1611,nevertrumper republicans say they'll vote for a democrat — just not bernie sanders 
1612,🔥watch live: former vp 🦅 is set to hold his super tuesday eve rally in dallas with both sen amy klobuchar… 
1613,fuck beto pete and klobuchar trash ass candidates 
1614, i'm sorry the market did not crash hard enough for klobuchar to win
1615,"major joe biden endorsements today (including those expected to come today):

beto o'rourke
amy klobuchar
pete buttigieg
susan rice"
1616,amy klobuchar i liked you why are you endorsing sloppy joe
1617,amy klobuchar may be out of the presidential race but her wrath will endure writes 
1618, i like bidenwarren with harris at ag bloombergcommerce steyert energy buttigiegveterans affai… 
1619,"latest version of the former candidate endorsement tracker:
biden buttigieg klobuchar o'rourke moulton ryan
s… "
1620,i'm sorry that chris matthews left before we could see him moderate the debate between kamala harris amy klobuchar… 
1621,odd how the people who don’t warren to endorse anybody if she drops out are perfectly fine with klobuchar and butti… 
1622," you ran a great campaign amy still hoping for a biden/klobuchar presidential ticket

bidenklobuchar"
1623,idk if this was the case before she dropped out but when u google ‘amy klobuchar’ u get an ad for mikey bloomb… 
1624,amy klobuchar ends bid to challenge trump 
1625, _ agreed warren would make mincemeat of trump even more so than bernie trum… 
1626," buttigieg and klobuchar to endorse biden keep up
oh wait bernie did pick up an endorsement to… "
1627, i like bidenwarren with harris at ag bloombergcommerce steyert energy buttigiegveterans affairs sa… 
1628,"""amy klobuchar drops out of presidential race and plans to endorse biden"" by nick corasaniti and alexander burns vi… "
1629,also: sanders supporters overwhelmingly prefer warren as a second choice and if her campaign got some juice from b… 
1630," everyone from klobuchar bernie welcomes you with open arms 

not me us"
1631,amy klobuchar drops out of presidential race will endorse biden 
1632,amy klobuchar is a star that will rise again
1633,amy klobuchar exits white house race will back joe biden 
1634, exactly i’m a democrat i want a democrat to win i was for harris democrat … 
1635,beto pete klobuchar whatever happened to kamala harris
1636,relieved that klobuchar finally dropped out of the primary so i can stop being apologetic for what minnesota has wrought
1637, i can not wait until we swear joe biden in january i'm hoping his admin will consists of harris butt… 
1638,"so beto buttigieg and klobuchar endorsing biden at the same rally

centrists are joining forces meanwhile progr… "
1639,pete opened up herreality do the right thing suspend her illfated campaign and endorse biden the nomination… 
1640,really wish buttigieg and klobuchar had withdrawn before super tuesday early voting ended those votes are wasted n… 
1641,amy klobuchar will end presidential campaign and endorse joe biden smartnews 
1642,"buttigieg klobuchar and now beto 

gonna need to keep this tweet handy until november (and beyond)… "
1643,i hope all the few buttigieg and klobuchar voters in california and massachusetts voted early like the waspy nerds they are
1644,moderate klobuchar's 'stealth campaign' for us presidency comes to an end 
1645,breaking: amy klobuchar and peter buttigieg have just endorsed this dirty old sponge for president 
1646,kinda love that all these people who early voted for pete and klobuchar and would otherwise have voted for biden ju… 
1647,biden nabs klobuchar buttigieg backing on super tuesday eve 
1648, well getting down to loonie tunes left since klobuchar & buttplug dropped out today
1649, it’s that buttigieg and klobuchar are endorsing biden they wouldn’t double up on breaking news
1650, i knew i hated amy klobuchar for a reason
1651,mayor pete & klobuchar now o'dork the dnc's master plan to stop bernie is in action the fix is in 
1652,if bernie supporters just voted for warren then we'd have medicare for all bernie is just propping up biden now t… 
1653, well getting down to loonie tunes left since klobuchar & buttplug dropped out today
1654,david axelrod: “iowa reports on time and he gets a bigger bounce out of there or amy klobuchar doesn’t have the ni… 
1655,amy klobuchar and tom steyer drops out from presidential race there is speculation that this kind of move solely t… 
1656,beto is going to appear alongside amy klobuchar and pete buttigieg at his dallas rally
1657,"he makes excellent points it is too early to vote strategically 
"
1658,i voted for pete buttigieg i voted for amy klobuchar can we get our votes back via 
1659,"tulsi gabbard is outlasting buttigieg and klobuchar
"
1660,evening briefing: here's what you need to know at the end of the day 
1661, you mean the buttigegg /klobuchar endorsing joe news everyone have been talking about for the last hrs
1662,an amy klobuchar ad just played on my tv did they forget to stop running them
1663,if pete buttigieg and amy klobuchar endorse elizabeth warren before super tuesday then most likely pete buttigieg… 
1664,trump: primary 'rigged' against sanders do wish dt could be quiet does he have to weigh i… 
1665, would like to see biden/ as ag or biden/harris klobuchar as sec of state
1666, you talking klobuchar pete or matthews
1667,trump accuses buttigieg klobuchar of 'quid pro quo' with biden trump is right about this bernie
1668, smart an honorable maybe more likely biden promised buttigieg and klobuchar cabinet posts to drop out be… 
1669,i just hope the universe punishes whatever vile force is bringing buttigieg klobuchar and beto on the same stage together
1670, going to work for biden along with buttigieg and klobuchar i reckon
1671, she gave it her all it’s reassuring to know we have amy klobuchar and you working for us in the senate
1672,gov polis is endorsing a change to colorado's voting system to account for situations like the decisions by pete b… 
1673,amy klobuchar and pete buttigieg drop out: what happens with their votes in washington via 
1674,amy klobuchar drops out of presidential race and plans to endorse biden latestcomments 
1675, ms abrams has zero experience to be one step away from the presidency ms harris has baggage… 
1676,_rn _ and klobuchar yang and even steyer
1677,"""oh that was before buttigieg and klobuchar dropped out the path to victory is totally there for us now because """
1678,_benson it's the only move i was hoping to see a buttigiegklobuchar hug tbh
1679, _katyal _for_amy klobuchar’s seat will be safe a… 
1680,warren of course is free to run against bernie change course on super pac & praise the likes of steyer buttigi… 
1681,"buttigieg klobuchar and now beto o'rourke have all endorsed joe biden

if harris continues to sit it out she ha… "
1682,hunter going from tulsi to klobuchar to biden and now acting like he never supported tulsi in the first place/contr… 
1683,"my kid was disappointed to hear the news today he asked ""could she run again someday"" note to se… "
1684,"klobuchar out campaign to stop bernie in full force



… "
1685,toxic bernie bros asking for pete and amy supporters to join them after calling pete a rat and f*g and klobuchar a… 
1686,legitimate thought: what if buttigieg and klobuchar dropping out doesn’t help biden what if their voters (with the… 
1687,on monday evening amy klobuchar (dmn) and former south bend mayor pete buttigieg are flying to dallas texas for… 
1688,"operation bernie block is in full effect via ""klobuchar and buttigieg’s forth… "
1689, hang in there you are the smartest person in the room choose klobuchar as your running mate
1690,"
this is a set up
 
 
planned to endorse 
sleepyjoe 

all along"
1691, this only makes sense if manages to beat biden during super tuesday and after buttigieg and k… 
1692,i suspect an underappreciated consequence of the buttigieg/klobuchar dropouts is that the candidate who most exceed… 
1693,_p buttigieg was a surprise klobuchar and steyer means they’re all teaming up to come after bernie protec… 
1694,ur joking abt being unsure who’s ur next to support after amy klobuchar i’ll just leave this name 
1695,gotta hand it to chris matthews he stayed in this presidential race longer than klobuchar and buttigieg
1696,amy klobuchar pete buttigieg unite behind joe biden's presidential bid as the democratic party's moderate wing scr… 
1697,klobuchar and buttigieg are good good people 
1698,watch live: biden holds dallas rally with klobuchar's endorsement 
1699,"sen amy klobuchar is suspending her presidential campaign

i've heard she wants to get back to what she's good at… "
1700,here's some video from a recent joe biden fundraiser of amy klobuchar and pete buttigieg discussing the campaign 
1701,yo seriously fuck amy klobuchar why girl why you should have been dropped out the day before super tuesday y… 
1702,amy klobuchar to end campaign set to endorse this rival via 
1703,"""this reality clearly shaped buttigieg’s and klobuchar’s decisions to end their campaigns — impressive instances of… "
1704,"in tonight's rally/standup trump suggests that the departure of amy klobuchar and pete ""boot edge edge"" was the r… "
1705,learning that there are warren and klobuchar supporters who are surprised klobuchar endorsed biden and not warren and let me just say lmao
1706,trump is going off on buttigieg and klobuchar and using them as a quid pro quo punchline impeach them he bellows… 
1707, he got bought out so biden would get more delegates tomorrow same w/ klobuchar although i could possibly… 
1708, klobuchar to sanders is a weird jump
1709,amy klobuchar cancels minnesota rally after dustup with demonstrators 
1710,it seems pretty clear to me that dems are banding together once again to try and rig the primary against… 
1711,klobuchar buttigieg to back biden at rally in super tuesday state 
1712,trump is saying mayor pete and klobuchar dropped out for a quid pro quo they should be impeached
1713,one thing people are not considering which in my opinion is the most alarming thing about klobuchar and buttigieg… 
1714, i do not think amy klobuchar came out as strong enough she just looked kind of scared when in the debates… 
1715, kinda wanted klobuchar to not drop out yet just so i could see bernie sweep her in her own state with my own eyes
1716,trumpsounds like they (failed mayor pete & klobuchar) made a deal you know quidproquo they should be impeached i… 
1717,"barak obama va contra trump
biden surges higher with klobuchar buttigieg endorsements "
1718, thinking klobuchar buttigieg obama all endorse at biden rally tonight
1719,"as predicted 

klobuchar ends bid set to join buttigieg in biden endorsement ahead of super tuesday foxnews"
1720,"""and i said to the guy i'd like to see how your hair would fare in a blizzard"" hey saturday night live: amy klobu… "
1721,in advance of super tuesday pete buttigieg amy klobuchar and chris matthews have all dropped out
1722,having sufficiently charmed america amy klobuchar decided that her campaign served no further purpose
1723, amy klobuchar was found dead in miami
1724, i no longer care my top picks klobuchar & buttigieg are out trump will win again
1725,"🚨 news alert 🚨

amy klobuchar to end her presidential campaign and endorse joe biden "
1726,amy klobuchar drops out of presidential race and plans to endorse biden 
1727,amy klobuchar drops out of presidential race and plans to endorse biden 
1728,"do the math:

•buttigieg steyer klobuchar drop out
•mass biden endorsements
•cnn denouncing socialism
•warren sta… "
1729,_stp_meee _polls _inc there’s many polls saying many things one says their choice is sanders… 
1730, i would have happily voted for klobuchar
1731, well after buttigieg and klobuchar dropping out i think now is the time to do it
1732,buttigieg and klobuchar have said they will support biden the establishment is desperate to defeat comrade sande… 
1733,pete buttigieg and amy klobuchar are throwing their support behind joe biden after dropping out of the race th… 
1734,"he's saying that boot edge edge and klobuchar should be impeached for making a deal to endorse sleepy joe ""quid… "
1735,with klobuchar dropping out who are middle aged conservatives men going to jerk off to now amyklobuchar sorryguys
1736,_jt i do not like either but bernie's a disaster for the democratic party all this amazing talentharris… 
1737, biden/klobuchar ticket would be strong mobilize a lot of women’s vote and also help… 
1738,if you are a democrat that supports israel thank you hakeem jeffries bob menendez charles schumer ted deutch j… 
1739,"trump is again attacking biden for calling tuesday’s election “super thursday”

trump noted buttigieg and klobuchar… "
1740, good choice amy klobuchar you could not have won anyway neither will any of the others just shows… 
1741,'quid pro quo' says trump of what he assumes is a deal between biden and klobuchar and buttigieg 'they should be… 
1742," my understanding was that ""machine"" here refers to buttigieg/klobuchar dropping out and endor… "
1743,add your name now: tell congress to protect immigrants and refugees 
1744,klobuchar to be vp choice 
1745,former candidates fly to texas for lastminute joe biden push before super tuesday vote: on monday evening se… 
1746,reporting: amy klobuchar has endorsed joe biden supposedly impressed by his hardline antimalarkey views updates to come
1747,buttigieg and klobuchar prepare to endorse biden aiming to slow sanders 
1748, well getting down to loonie tunes left since klobuchar & buttplug dropped out today
1749,_lisa i agree women need representation but representation for only representation's s… 
1750,‘kasichmentum’: says he feels sorry about pete buttigieg and amy klobuchar but he’s ‘in it to win it’ 
1751,trump: primary 'rigged' against sanders 
1752,buttigieg klobuchar drop out endorse biden: sanders waits 
1753,amy klobuchar to end presidential campaign endorse joe biden that’s the third candida… 
1754,one can deduce that the dnc told buttigieg and klobuchar to drop out and told warren to stay in fuckthednc
1755,i’ve seen like amy klobuchar ads in an hour here in tn
1756,did snl and john mulaney get klobuchar to drop out 
1757,+klobuchar +chris matthews jimmy's been busy today
1758, obnoxious for a dude to say about klobuchar and yet
1759,"trump (jokingly) says buttigieg and klobuchar should be ""impeached"" for doing a ""quid pro quo"""
1760,i just saw a klobuchar ad lol
1761,abdul elsayed promote old bernie sanders as having sooo much money smell russia’s bankrolling bernie & entire cam… 
1762,trump accuses buttigieg klobuchar of 'quid pro quo' with biden on seeking positions in his administration for endo… 
1763,amy klobuchar and pete buttigieg set to endorse biden at evening rally – live 
1764,"first joe brings buttigieg–klobuchar peace next israel/palestine

"
1765,wow guess the southcarolina primary actually ended up doing something klobuchar petebuttigieg tomseyer all e… 
1766,i wonder if obama called klobuchar and mayor pete and asked them to drop out and endorse biden trumprallycharlotte thestory
1767,buttigieg and klobuchar prepare to endorse biden aiming to slow sanders 
1768,so for all the people in the back this is why we need rankchoicevoting these voices and ballots would have count… 
1769,maybe a wild prediction but i could see the democratic establishment internally pushing for a biden/klobuchar ticke… 
1770,buttigieg and klobuchar prepare to endorse biden aiming to slow sanders 
1771,"trump on pete buttigieg and amy klobuchar: ""sounds like they made a deal they made a deal quid pro quo impeach t… "
1772,kamala beto castro delaney williamson diblasio gillibrand hickenlooper inslee swalwell corey bennet yan… 
1773,chris matthews just michael jacksoned amy klobuchar who had already farrah fawcetted james lipton which is frankly unacceptable
1774," trump says klobuchar and buttigieg should be impeached for doing a ""quid pro quo"" to endorse joe biden"
1775,my thoughts: warren is clearly more qualified and more intelligent than joe biden he remains in front of her becau… 
1776,not this amy klobuchar airing during jeopardy 😭😭😭😭
1777,this> marianne williamson rips buttigieg klobuchar for endorsing biden
1778, i agree really hoped for klobuchar but i’ll take what i can get sans bernie
1779, wealthy supporters of corporate joe have a lot of work to do to try and hurt bernie’s social programs… 
1780, shoooot i think the protesters need to focus on biden then since he’s complacent in t… 
1781, first and foremost; amy klobuchar
1782,sen amy klobuchar dropping out of presidential race will endorse joe biden – wcco | cbs minnesota 
1783, williams just because you like bernie doesn’t mean that klobuchar & buttigieg have to support bernie… 
1784,bernie supportersbegging for buttiegieg and now klobuchar supporters has made my day lol so desperate for someone… 
1785,steyer buttigieg klobuchar and now hardball chris everyone is dropping out
1786,minnesota sen amy klobuchar ended her democratic presidential campaign on monday and endorse rival joe biden in an… 
1787,amy klobuchar has twice made me cry a political commentator made the amazing claim that her stump speech made you… 
1788,": ap : amy klobuchar drops out of democratic race will endorse joe biden [""klobuchar drops out a day befor… "
1789,i regret i really liked her 
1790,am i the only person who doesn’t think buttigieg & klobuchar’s endorsement matter at all endorsements don’t ma… 
1791,_kram you’re unnecessarily pressuring people also buttigieg & klobuchar’s votes do… 
1792, if he wanted to be considered for a post in say a biden administration he timed it exactly right sam… 
1793,"buttigieg klobuchar now chris matthews 

gosh i love spring cleaning"
1794,trump claims democratic primary 'rigged' against sanders 
1795, klobuchar's going to name him as her vp
1796,what happens to the remainder of amy klobuchar's campaign money can she give to biden
1797,buttigieg and klobuchar prepare to endorse biden aiming to slow sanders 
1798,so it looks like the centrists got a call from their big donors to give up the clown car strategy and make room for… 
1799,read my facebook from yesterday; i warned that klobuchar would suspend her campaign next to be honest a was given… 
1800,seattle coronavirus amy klobuchar: your monday evening briefing: science the new york times… 
1801,"what happens to early votes already cast for klobuchar and buttigieg 

teampetebiden… "
1802, _blacksmith _d_ she wants to be part of the super friends pete & kl… 
1803,_siskind really will miss amy klobuchar on campaign trail (though hope she's joe's running mate) will not miss matthews at all
1804,dropping like flies klobuchar out seriously was she ever really 'in'
1805,the fact it took peter buttigieg and amy klobuchar this long to drop out of the race what advice are these people getting
1806,"all the breaking news just for today 
 confirmed cases of coronavirus death
msnbc host chris matthews res… "
1807,also endorsing joe biden tonight along with buttigieg and klobuchar: beto o'rourke 
1808,to bernie fans upset buttigieg and klobuchar want their delegates to vote for biden they can do that does not mean… 
1809,_siskind and get rid of everyone who said hillaryclinton and amy klobuchar are unlikeable
1810,update: senator amy klobuchar has ended her presidential campaign 
1811,pick of the day: did anyone else's book take forever to update after klobuchar dropped out just built a bet that's… 
1812,marianne williamson rips buttigieg and klobuchar over biden endorsement: 'they must have read art of the deal' 
1813,the new york times in an unprecedented move endorsed both klobuchar and warren one is out of the race before sup… 
1814,"steyer buttigieg klobuchar and now matthewsmy whole world is crumbling before my eyes;

""chris matthews retires fr… "
1815,post credit scene to bloomberg ad featuring buttigieg & klobuchar 
1816,this is the candidate pete buttigieg amy klobuchar and the rest of the establishment are supporting come on man… 
