,text
824,ok so biden has and bernie has but is that because the delegates among mayor pete amy klobuchar and mik… 
825,how long before biden announces amy klobuchar as his vp running mate tick tock tick tock
826, you do not know anything dude have you watched msnbc or cnn last week i… 
827,klobuchar and buttigieg came cheap in exchange for promises of patronage warren and sanders should ask for univer… 
828," her overall awfulness as a pol & a campaigner takes her out of the running surely

at least she… "
829, have you read the news did it not seem suspicious that klobuchar and buttigieg dropped out less than… 
830, klobuchar’s team did a fantastic job
831, no this is what disappointment looks like 
832," but klobuchar and buttigieg dropping & endorsing biden had nothing to do with this right 
it’s all… "
833, the range of candidates this year other than mayor pete and amy klobuchar has an s soviet politburo g… 
834,"by ""establishment"" do you mean people who believe in american democracy and have been working to preserve and impro… "
835," he seems really obsessed with impeachment lately

he wanted buttegeig and klobuchar impeached for endors… "
836, the worst of the callins was the minnesota woman who was a klobuchar supporter and had to decide what to d… 
837,_regan thank u for praising if she were still in the running i would've voted for her as it… 
838, well after consecutive appearances by amy klobuchar you almost have to shake things up e… 
839, amy klobuchar for vice president
840,"idonotlikejoebiden
biden is not perfect but he's an easy choice for me i'm and i hate sanders and trump so m… "
841," la la la la i'm ignoring the "" man race"" talk (is there a fingers in ears emoji) i want a kick ass wo… "
842, will not happen probably klobuchar or harris or maybe abrams
843, also the klobuchar tweet may or may not be based on a situation that happened to me at that establishment 😅
844, after biden got clyburn buttigieg klobuchar and bloomberg we need a major endorsement to help giv… 
845, was klobuchar ideologically out of step with biden i mean we had all this… 
846,_ghost_rat klobuchar harris has to be attorney general i’d say she has some unfinished business with william
847, and not someone like klobuchar who would run well in upper midwest
848, warren does not know what she is she has literally ran interference for biden… 
849,_cree that pol was when there were still a million candidates in the race i think there are… 
850,i learned to pronounce buttigieg and klobuchar and all i got was this joe biden shitshow iamdisappoint
851, why are you trying to make me defend some imaginary bernie supporter literally no one thinks all o… 
852, much more than klobuchar that’s for sure
853,or it means amy klobuchar who now has big name id is proven on the national stage a strong debater all kinds of… 
854, lots of republicans are joining with democrats to defeat trump should… 
855,_ghost_rat amy klobuchar who can help carry wis & other states
856,who do you think should/could be the vp for biden bidenforpresident bidenforpresident biden vpbiden… 
857,"as i read tweet after tweet about which candidate supporters of warren/bloomberg/klobuchar/pete etc ""should"" suppo… "
858,klobuchar looked so gaunt endorsing biden it's like her soul had to leave her body to do it
859, _anchovy i actually think biden's team might pressure him into klobuchar i
860, i supported kamala harris when she dropped out i supported amy klobuchar when she dropped out i suppor… 
861,amy klobuchar avoids question about becoming joe biden's vice president 
862,"_tim yeah ""russian meddling"" but senior dnc officials pressuring bloomberg (and butt… "
863,people are allowed to vote for who they want to vote for and we shouldn’t judge certain candidates for “being obstr… 
864," amy klobuchar for senate majority leader when we ditchmoscowmitch 
schumer is not eve… "
865, this data considered the other candidates though both of whom… 
866," not really see amy klobuchar to biden or hillary to obama

warren chooses to humiliate herself"
867, eg was klobuchar stopped or did she simply fail
868, we should use warren’s age to assume her health is better than biden’s and translate that… 
869,my thoughts exactly what matters is less the delegate lead and more the fact that it looks like biden would have… 
870, well of course there was a resurgence the democratic establishment and elite put the screw… 
871,if either warren or klobuchar had been a man would that person be leading in the primaries rn
872,this is why is floundering they talk about klobuchar (no longer running) but not warren nice coverage… 
873,"as votes continue to be counted we’ll update the totals and charts daily 

national totals (st in parens):

biden… "
874, i voted early but steyer buttigieg and klobuchar early votes would have… 
875,lol days ago comey was backing klobuchar he is such a hypocrite 
876,klobuchar would work but i prefer harris she's more progressive and that's what he needs to attract more voters 
877,people are saying biden’s victory is due to voters choosing positivity and inclusion over revolution as much as i… 
878,"mom said tonight that if she could vote for her ideal candidate it would’ve been amy klobuchar 

i would like to a… "
879, _mc imho aside from being a woman she’s too far left leaning &… 
880,"bobby bernie
peggy warren
hank trump then bobby talks him into bernie
dale vermin supreme then votes again… "
881, don’t forget amy klobuchar endorses him and ran radio ads for him she was expected to win that state before dropping out
882,"_michaelson vp considerations

 any changes in campaign strategy now that pete klobuchar and bloomberg a… "
883, no because i love you personally and if my sole job was to convince you that you needed amy klobuchar to be… 
884, klobuchar: best pick if she wants it
885,i wonder where creepy joe would have ended up if buttigieg and klobuchar hadn’t dropped out before super tuesday 🤔🤔
886,economic dev booker housing and urban dev buttigieg homeland security klobuchar health and human services yang… 
887, harris klobuchar or abrams
888, thank god that buttigieg and klobuchar jumped out when they did or biden would be behind in delegates
889, klobuchar was a borderline decent candidate and pete was able to speak properly despite being so robotic bi… 
890, thank you for including the buttigieg and klobuchar statements as well even though they are no longer runnin… 
891,reminder to bernie people spamming me the last few days: warren klobuchar pete biden etc supporters will be voti… 
892, the nonprogressive vote was solidified with buttigieg & klobuchar dropping out and backing biden… 
893, i like klobuchar but the only nomination she's getting is to keep that senate seat if hers warm
894, your candidate has not won a single state yet is in the double digits in terms of delegates perfor… 
895,/ i suspect biden picks klobuchar i have thought she could beat trump too because of her moderate appeal trump w… 
896, _s if it was really important congress would pass something re… 
897,if warren endorses sanders she's going to have to look every actual democratic senator in the eye and not blink… 
898,"everyone has in their own minds who they’d choose for potus

i will votebluenomatterwho however my st preferenc… "
899,not sure how buttigeig klobuchar or o'rourke voters feel after seeing their candidates endorse a guy who supported… 
900, of course it's on purpose buttigieg and klobuchar drop out day before super tuesday and immediate… 
901, i vote for senator klobuchar i love her calm not angry style of speaking a true midwesterner
902,only around half of biden's ev/ed difference was buttigieg/klobuchar dropping and it looks like bloomberg dropping… 
903,"quick delegate count:

biden: 
sanders: 
warren: 

 + = which is shy of 

sanders support… "
904, bloomberg klobuchar and pete delegates will go to biden as well delegates are boun… 
905, _jameslandis and you think… 
906,"the fallacy is that there are two camps: ""progressives"" and ""centrists"" it like most things is a spectrum warre… "
907,i would be curious what klobuchar and mayor pete were offered by the dem party or deep state to drop out the day b… 
908," love elizabeth warren my first choice but she will not win and is much needed in senate 
biden will be fin… "
909, is this sarcasm because klobuchar was a prosecutor before becoming a senat… 
910, many of my white educated female friends started with harris then we… 
911,i feel like whoever winds up getting the nomination should choose either warren klobuchar or harris as their running mate
912, amy klobuchar helps get midwest and female votes joe has a lock on moderate and african american… 
913,imagining amy klobuchar catching coronavirus from her salad comb
914,klobuchar for all the jokes about combs salads and domestic violence knew how to modulate that angry streak wa… 
915, we should not get things confusedi am to speak (write) for myself: i am not voting for warren for s… 
916,granddaughter saw sc debates disappointed klobuchar & buttigieg left nudged into agreeing warren was ok wond… 
917, ryan the establishment told buttigieg and klobuchar to drop out and support biden to try and stop bernie it’s real
918, _runaway biden didn’t turn things around because he didn’t have money he was able to win due t… 
919, have to say that bernie screwed himself by going after klobuchar if he keeps klobuchar in the rac… 
920, i concur among other benefits amy has strong “flyover” appeal i imagine few bl… 
921,as a bernie fan i’ve got way more respect for elizabeth warren staying in the race instead of selling her soul lik… 
922, i meant minnesota for amy klobuchar i'm sorry i get these states confused sometimes🙂
923,_ktwitt i wanted klobuchar but it’s not sour grapes or a rigged primary or the “establishment “ or __… 
924,biden's on a roll and can bring the dems together to defeat the worst president in us history his experience an… 
925, nikki haley vs whoever the democrats put forward (warren aoc klobuchar another)
926,"let's imagine bernie or biden gets the nomination 
neither one could put all these in his administration: harris… "
927,omg the “impeached” word again yesterday he wanted to impeach buttigeig and klobuchar 
928,"do you see amy klobuchar's supporters/surrogates whining like toddlers

no they fucking accept reality that th… "
929,but most of those fallback candidates have dropped out and people who preferred them overwhelmingly prefer biden t… 
930,"no one:

me: i just saw amy klobuchar outside union station :/ "
931," biden/harris
/ biden/klobuchar
/biden/booker(i am fully aware i broke the narrative )"
932, _vids and i'm not happy with biden i'd honestly have preferred klobuchar or… 
933,"val demings and julián castro would be good choices

not sure what booker warren harris or patrick bring to the… "
934, i think it will be either klobuchar or mayor pete both represent a minority segment of politics
935, you know who wdve made an unstoppable candidate some sort of magically cross bw klobuchar policy & politi… 
936,__noble _hamm _atrandom just means we all even warren/klobuchar supp… 
937,the momentum is real klobuchar knows how to get things done petebuttigieg has vision for the future and… 
938,_snek add amy klobuchar
939," warren for vp (or klobuchar or harris) 

a big step toward a warren agenda is electing biden then "
940, some are purposeful but most votes caste towards them were vote by mail ballots that were received… 
941,the economist/yougov poll ' biden by over sanders note: the poll was taken before buttigieg bloomberg and klob… 
942, me too i like esp biden and warren a moderate with a progressive is attractivethe downsidehaving… 
943, the joke here is that my first tweet was about buttigieg and steyer and both quit in t… 
944, massachusetts was split ways if warren had dropped out bernie wo… 
945, i think i went from warren to klobuchar to biden to bloomberg and back to biden
946,"amy klobuchar says ""women are held to a higher standard” 

""otherwise we could play a game called ‘name your fav… "
947,joe biden manages to find the state of minnesota thanks to amy klobuchar poor joe biden can’t figure out where he… 
948, harris way before klobuchar
949,supertuesday breaking news: butiegieg and klobuchar drop out and send their voters to biden and he ends up with m… 
950, hey i love liz and wish she would have dropped out and yet still understand why she didn’t she inve… 
951, did you notice that wherever bernie’s made a big effort his numbers have been less than projected… 
952, me preferring warren over bernie doesn’t mean the system is rigged for fuck’s sake it means i exercis… 
953, no i literally mean joe biden and amy klobuchar and pete buttigieg who are white
954, i would be ok with harris klobuchar yang warren or pete
955, thanks tom unlike the support we didn’t get from one amy klobuchar when my brother in law was dying from… 
956,disagree better vp candidates are kamala harris and amy klobuchar but fear not senator sinema's time will come… 
957,_mitchell warren is the woman i would want to represent me she is gutsy and will not back down i was not a… 
958, and if bloomberg wasn’t inand if people hadn’t already early voted for klobuchar and buttigieg
959,"i had a soft spot for yang klobuchar and beto i now refuse to fuck with them over their biden endorsements

absolutely unforgivable"
960, i didn’t find klobuchar’s communication style to be off putting when warren is : she’s command… 
961, throw in klobuchar too that her experience would get passed over for pete is misogyny plain and… 
962, but biden won texas and better than thought in ca so pete and klobuchar saved biden
963, her delegates if they all were to vote bernie's way would not be enough to reach biden's t… 
964, absolutely disgraceful plus years a senate minority leader divisive disgusting behavior hey blument… 
965, i don’t think my bernie kids would vote for a biden/klobuchar ticket too bland too conservative
966, maybe if sanders does not use his thugs to shut down a klobuchar event maybe she doesn'… 
967,"foxnews 
potus 
 

instead of townhalls with klobuchar or bloomberg maybe a great townhall woul… "
968, taking warren and klobuchar out of the senate is bad for democrats winning back the senate their seats… 
969, even better that means biden chooses klobuchar
970,"i'll admit i've said mean things and others have said worse i've heard just as bad from warren supporters

but m… "
971,_gaoh the story was that bernie got killed in ever… 
972, _benson blows my mind that anyone would choose biden over warren i've supported and donated to he… 
973,_ghost_rat any of those would make an excellent vp so would warren or buttigieg or klobuchar
974," not true
i did the math on most of the states biden won & when i added the votes from bloomberg buttigie… "
975,"cory booker
kirsten gillibrand
kamala harris
amy klobuchar
elizabeth warren

they all have one thing in common the… "
976,"coming soon: my sixstyle musical about warren klobuchar harris gillibrand gabbard and williamson

🎶 if the bo… "
977, amy jean klobuchar of the house of iron ore the first of her name the undefeated queen of minsota qu… 
978, gee negotiating with another campaign for an exit strategy sounds like what the b… 
979, she should stay on until at least after the / primaries not to dismiss biden’s performance tue… 
980," wrong
warren is gonna drop out and endorse amy klobuchar"
981," 

the raw vote totals for the plurality and majoritylatino sites were… "
982, no klobuchar no more uncle dick stories please
983, never saw that one coming
984,what a pos📣📣📣📣📣 
985, hahahahaha and what was your description of what happened to the klobuchar buttigieg and bloomberg cam… 
986, any olive branch will come in the form of policy commitments (universal healthcare anticorruption… 
987, they both have dropped out im a proud klobuchar supporter but we have to acknowledge she dropped out
988," 

sen klobuchar thank u ur selfles… "
989, this statement is sort of contradictory but i believe being an underdog allows for more longitudinal… 
990,biden klobuchar my dream team biden abrams would rock eric swallwell atty general kamala scotus 
991, but doesn’t klobuchar deliver biden votes he already has biden’s problem seems to be with younger liber… 
992, i’m one too and am truing to figure this out there was a news story (sorry i don’t r… 
993, he didn’t knock buttigieg and klobuchar out they were forced out by the dnc
994, klobuchar or harris—would either of their senate seats be in jeopardy
995, is making ny less safe for new yorkers
996,buttigieg was polling rd in massachusetts and nd in maine prior to dropping out so like klobuchar in minn mayb… 
997, is your vice president going to be amy klobuchar elizabeth warren or kamala harris
998," st louis park mn is practically presidential candidate amy klobuchar's backyard 

"
999,the stark contrast between how gracefully amy klobuchar bowed out and how elizabeth warren is being as undignified… 
1000,i contributed to campaigns: warren harris and klobuchar assuming my thinking is not magical and i do in fact p… 
1001, democrats need a new leader in the senate i nominate amy klobuchar cory booker kamala harris or elizabeth warren
1002, just because you don’t vote for the women running this year doesn’t mean you’d never vote for women i… 
1003,_sacrebleu i woke this morning thinking that you promoting biden long before buttigieg and klobuchar bailed i… 
1004, someone said the geography for harris is not good and suggested klobuchar would bri… 
1005, well she isnt relevant anymore she could not turn out the vote for him in her own state klobucha… 
1006,necessary to defeat trump retake the senate and retain and expand the democratic house majority that’s why after… 
1007, it means a lot to see buttigieg klobuchar o'rourke and others gather around biden it feels like we're get… 
1008,_b and harris and gillibrand and klobuchar
1009, freaking rd in her own state busted her butt klobuchar said it right if she had the minimal… 
1010, klobuchari'd like to see harris as ag and let her loose on the soontobe former president
1011,i do not see how warren dropping out would be a bad thing for her she can say that she outlasted buttigieg klobuc… 
1012, klobuchar he needs the women voters and the midwest iowa was a good example 🤔🤔
1013,_dawn _s as soon as you provide me with the law that requires pres… 
1014, i am a democrat i love elizabeth warren i also love kamala harris amy klobuchar pete buttigieg j… 
1015," vp

we think that is what he was doing on saturday🤞🏽
amy klobuchar
pete buttigieg 
beto o’rou… "
1016, if bloomberg klobuchar and pete give biden their delegates that’s more for biden w… 
1017, i guess we know who's getting an appointment if biden gets the nomination and wins in november; buttigieg… 
1018,by the way about 'impeaching' buttigieg and klobuchar for supporting biden did you forget that:… 
1019, nonono the dnc has not come up with a sweet enough deal for warren to drop out yet wondering wha… 
1020,hillary trump bloomberg warren pete biden klobuchar are all alike they play with our lives like pawns on a g… 
1021, for those who hate how status quo biden is he’s going to bring along a great young crop of future candida… 
1022, i was a sanders fan in ' but he's gone 'round the bend since then supported klobuchar in early voti… 
1023, because it had nothing to do with many of them being r… 
1024,did gaga reported my amy klobuchar dancing to stupid love video skdjfjf 
1025, that’s true that’s why i say beto or klobuchar if beto could deliver texas would be huge and klobuchar… 
1026,"the las vegas sun editorial board 
said you will not be able to ""assemble a highly qualified cabinet he’d be the left… "
1027,_ghost_rat klobuchar she can carry the upper midwest
1028,_legends pouring some out for the fallen homeboys buttigieg klobuchar and bloomberg
1029,no kamala harris or amy klobuchar would be better sinema barely a senator 
1030, so everyone who gave him and klobuchar money in those days should get it back right… 
1031, right only after pete and klobuchar abruptly dropped out… 
1032,biden and klobuchar that’s almost as inspiring as hillary and whatever his name was 
1033, several nh klobuchar supporters in my office (including me) were also invigorated by biden's super tuesday success
1034,"imho biden should he win needs a ""ready to go from day "" running mate who can help him govern and be ready to s… "
1035, amy klobuchar or sally yates
1036,as a short warning i have entered the boomer mindset after discussing politics with a bunch of klobuchar retirees
1037,_siskind i was team klobuchar she is amazing i hope she gets whatever job she wants in bidrns administration
1038, still sanders/warren has a wayyyyyy better shot than biden/klobuchar
1039,rigged weird that buttigieg & klobuchar ended a day before supertuesday but after many already voted bloomberg l… 
1040,"i believe we most certainly need a woman for vp

 harris
 warren
 klobuchar 
 abrams

in no particular ord… "
1041, i’m with you “sure i’d vote for a woman just not clinton or warren or harris or klobuchar or gil… 
1042,_circus and so was kamala’s and so was klobuchar’s and so was gillibrand’s and so was hillary’s and… 
1043, to remind everyone how phony all of this was: buttigieg klobuchar and beto just endorsed the same person as bloomberg
1044, amy klobuchar was more than qualified sorry it didn’thappen
1045, bloomberg buttigieg klobuchar will release their delegates to biden i'd like to t… 
1046," warren & klobuchar shined at demebates it didnt save them both are out
bernie will attack biden's… "
1047, i’m pretty sure klobuchar would vote for biden but who knows
1048, _in_iowa it is true in minnesota as well after klobuchar dropped out many had their mail votes c… 
1049, that has klobuchar energy
1050, from florida stacey abrams amy klobuchar for vp mayor petesec of defense attor… 
1051,_a_hell_no me too what do you think of klobuchar
1052, tulsi would balance out a ticket with bernie or biden and then we don’t have russian roulette with… 
1053,we had harris warren gillibrand klobucharnot one of them had support or not enough of it biden has run for p… 
1054,ah to feel the way i felt three weeks ago when bernie was gonna have the nomination in the bag until the establishm… 
1055, i think biden & his backers n the power hierarchy would feel most at home w klobuchar or any of the m… 
1056, i really would've liked to hear more about how medicare for all could be beneficial to all of us inst… 
1057,_poulter or maybe bloomberg like buttigeig and klobuchar recognized he did not have a prayer and chose to end… 
1058, the female candidates contributed to the process harris klobuchar warren strongly voiced th… 
1059, not if nation wants to protect our great lakes watershed and water supply … 
1060,quote the pundits and newspapers pushed warren klobuchar and buttigieg but super tuesday voters just wanted bor… 
1061,i’m so sick of this woman amy klobuchar being talked about like she is great she is everything that is wrong with… 
1062,to the people saying bernie and biden will be tied once all the delegate votes are accounted for are you forgettin… 
1063,to be completely honest i do not know why moderates got out of the race to support him they had a better chance wi… 
1064,"the surreal year where only the last hours seem to matter in politics
 via "
1065,_sacrebleu i'm sorry about your friend the choice of vp does not seem to follow any logic; for example tim k… 
1066, amy klobuchar for helping with the fix which is in for the bman 
1067,"""the signal has been sent"": obama working behind the scenes 
 presumably he’s working the phones and nudging peo… "
1068, i looked at stats after s carolina of the two women warren got % of the male vote and she did… 
1069, i was very excited when kamala jumped in the race klobuchar and warren not my style at all
1070, just drop out bernie the delegates are going to joe biden hope he picks klobuchar amy or elizabeth w… 
1071,_belitsky i think he needs a woman to run with him it could be harris warren klobuchar or abrams i thin… 
1072, warren wasn’t helped by buttigieg and klobuchar dropping ou… 
1073, warren should stay in at least until the next debate many people saying she should drop… 
1074,_mizuno it’s because his policy positions suck (he literally told a room of megawealthy donors that he won’… 
1075, hello klobuchar i have a birthday coming in september and no money will you please come
1076, you're right trump was not going anywhere but i was shocked to see buttig and klobuchar… 
1077,_mitchell he just needs a younger vp to back him upharris/abrams/demings/klobuchar would all be great
1078, choice here in mn i voted klobuchar(which i regretted because i found out she dro… 
1079,who really delivered minnesota klobuchar or warren my bet warren 
1080, nope and not just by the media (ad posted after buttigieg but before klobuchar dropped out) 
1081, i was just talking with mike about this and my voice was cracking bc i could barely hold back tears i am… 
1082,i wouldnt mind the establishment democrats uniting under a single candidate if they picked a hot one they should h… 
1083, i thought biden was broke just before super tuesday is sanders referring… 
1084, every news outlet muted warren's campaign they were pushing klobuchar like she had polling bett… 
1085, can you say vice president klobuchar
1086,yes but klobuchar might be stronger 
1087,trump says buttigieg and klobuchar 'should be impeached' what an idiot 
1088, i take the blame for that every candidate i supported financially dropped out (gillibrand booker harris… 
1089, we need both biden & warren running to counterbalance bernie the dnc knows this i'm sure it was discu… 
1090," ' surge ' 

drop outs buttigege klobuchar and styer were voter favorites over biden and beto came in f… "
1091, she & klobuchar were the best candidates & the best debaters; they had the best plans & the best records… 
1092,"very bad for bernie sanders as joe biden surges
this could be good for the general elections
biden endorsed by butt… "
1093, harris was my choice then klobuchar and warren so i'm kinda used to compromise by now
1094, my mother died in she came to me in a dream last month and told me to vote for amy klobuchar i can not
1095, i just don’t see where the dnc interfered unless they got klobuchar &… 
1096, yes but there will be close to total delegates for bloomberg bootygig and klobuchar few of… 
1097, never happen with bernie klobuchar nail down the midwest
1098,amy klobuchar: in first seconds of presidency i'll fire betsy devos cnn video 
1099, agreed treasury secretary is best position amy klobuchar would be great as secretary of education
1100,today on special report said that biden’s zombie campaign found “new brains in buttigieg and klobuchar” 😳😂🤣
1101, should be amy klobuchar
1102, yes i followed harris then klobuchar now biden
1103," i just saw the kellyanna interview i guess i know what to expect in the town hall tomorrow 

you… "
1104,buttigieg’s is split between sanders biden and warren one would guess that’s split for each bloomberg’s … 
1105," remember when brett kavanaugh asked senator amy klobuchar

from npr:

did you think that was out… "
1106,what is throwing your money down a toilet for okay i can’t really talk given that i’ve donated to buttigieg… 
1107,wow wish you and would have asked tough and pointed questions and cut them off more dur… 
1108, it took biden two popular candidate endorsements to reach the voter turnout bernie had alone & he sti… 
1109, there's probably more to it get klobuchar'd & steyer out and keep pocahantas in that's the dnc st… 
1110, so you can know where not to have neighbors who vote for klobuchar after she already withdrew
1111,warren was my st choice i connected with how she pretended to be native american for professional gain i loved ho… 
1112, definitely had nothing to do with the fact that the media proclaimed him the frontrunner after one ()… 
1113, umm if klobuchar and buttigieg were pulling from biden's vote total bernie would have… 
1114, the dnc bought off klobuchar and buttigieg to get their voters to go over to biden
1115, abrams needs to get her finances in order to be viable & serve as an e… 
1116, for joe klobuchar is my pick electoral votes & well equipped to replace elderly potus if needed… 
1117," ""bernie sanders has introduced bills passed became law

joe biden has in… "
1118, like him or hate him he spoke the truth joe's comeback was not a genius but the… 
1119," klobuchar 

harris for ag i want her going after trump"
1120, it took biden two popular candidate endorsements to reach the voter turnout bernie had alone 😂😂 & h… 
1121, more about being out of money than anything else biggest reason people dro… 
1122, how come pelosi is speaker for the second time how come hillary was democratic candidate in how come w… 
1123,_ghost_rat warren or harris or abrams or klobuchar
1124, i apparently convinced both my parents to vote bernie it was a multiweek process thankfully conducte… 
1125, i was just talking to a group of older gop folks and they voted trump last time won’t again would… 
1126,amy klobuchar faces scrutiny over handling of myon burrell case l abc news via 
1127,the moderates choosing biden as their champion is really gonna backfire klobuchar was right there y’all
1128,"latest delegate count >

delegates needed to win: 

biden 
sanders 
warren 
buttigieg 
bloomb… "
1129, so the votes are fake it has nothing to do with klobuchar steye… 
1130,trump claims democratic primary 'rigged' against sanders after klobuchar buttigieg drop out… 
1131, completely agree it is going to be a biden/klobuchar ticket
1132, the only thing that is amazing is that the signals sent by buttigieg klobuchar and beto were unified a… 
1133, there was an amazing moment in one of the earlier debates when she went on a rant and his look to her… 
1134, i do not support stacey abrams for vp that would be disastrous she needs to get her finances in or… 
1135,there's no way i'll vote for biden and particularly under these circumstances shame on klobuchar and buttigieg fo… 
1136," a lot of us have/will

but the vp nominee by whichever old white guy nabs the nomination is critical;… "
1137,"as joementum builds there are now us senators backing >>

🔘doug jones (al)
🔘bob casey (pa)
🔘chris c… "
1138,day after black lives matter activists shut down rally sen amy klobuchar drops out of race 
1139,seeing how underwhelming warren klobuchar harris and gillibrand did in gives me a retrospective appreciation… 
1140," i feel she is making a deal for vp possibly either with biden or bernie 

also klobuchar… "
1141, he and bernie will be practically tied in delegates and warren was just mocking klobuchar and but… 
1142, when a candidate suspended yes people chose someone else they were v… 
1143,"cabinet wishlist:
•tulsistate or veteran affairs
•yangtechnology or commerce
•williamsonhealth/human services
•w… "
1144, liz warren or amy klobuchar im sure that was part of the deal that was cut for them to get out of the race
1145,first add buttigieg & klobuchar spending add that to biden and you get a fair picture that spending of his is not… 
1146,here's what happens to the dropouts' delegates via 
1147, we think you are wrong about joe biden rising “phoenix like” from the political ashes pshaw the dems w… 
1148,"want to understand how wealth distorts democracy

spending per delegate as % of personal wealth:

bloomberg: … "
1149,"la county presidential vote (as of now):
bernie 
biden 
warren 
bloomberg 
buttigieg … "
1150, electing the first woman president isn’t the only priority i have as a woman i support… 
1151, interesting on balance i presumed warren would be the most capable president [maybe klobuchar] any twee… 
1152," yes to all except klobuchar is ""highly qualified"" she is highly qualified to abuse peo… "
1153, i supported harris then klobuchar imo has nothing to do with gender just positions
1154,"_ghost_rat amy klobuchar

not sure why i’m answering this at all though he will choose who he chooses nd chanc… "
1155,"latest delegate count >

delegates needed to win: 

biden 
sanders 
warren 
buttigieg 
bloomb… "
1156,while i agree with most of what was said on i think it’s unfair to lay the toxicity surrounding ber… 
1157, that's how i felt through south carolina with sen klobuchar when i voted yesterday
1158,_sacrebleu there is no doubt about the 'slow walking' partwe will get there eventually i think there woul… 
1159, _sports biden got buttigieg klobuchar beto & bloomberg in hours
1160, i said it before that i think amy klobuchar would be a great senate leader
1161,_hudson and that was why i would have voted for harris or klobuchar but no… 
1162,i think it's funny how biden's getting so much credit for this huge comeback like he orchestrated some complicated… 
1163, if biden considers a vp who is compatible idealogically geographically helpful to… 
1164," also this assumption that biden supporters are all moderate centrist whatever is absurd

many of us wer… "
1165, you mean warren klobuchar and buttigeig did
1166, also if warren endorses bernie that will absolutely push her backers to get behind bernie just… 
1167,klobuchar and buttigieg endorsing biden after dropping out of race former presidential candidates amy 
1168,this is not accurate you have to add the money buttigieg & klobuchar spent in those states to biden's total or pro… 
1169, oh so that's your criteria for people obama admires to name someon… 
1170, compared to who is worth m and has a k sq ft home tony blair is practically broke
1171,clearly fixed quid pro quo w/ mayor pete & amy klobuchar 
1172,super tuesday votes are coming in plus the released the complete delegate allocation from last nig… 
1173, klobuchar would put anyone under to sleep does not generate any enthusiasm or turno… 
1174, he’s already got a good hold on the african american vote i think he picks klobuchar trump b… 
1175,mcfeely: how does vice president klobuchar sound 
1176, klobuchar would make a great runnerup in the veepstakes
1177,_sydney _geller pretty much once pete and klobuchar did it it was pretty well known that she would nee… 
1178, this would be nice can vp klobuchar win pres in tho
1179, debates have not moved… 
1180,"hi paul 

this is a salient point and a pretty major inflection point for progressive democrats my big concern… "
1181, hence the least cranky and shit one was klobuchar
1182, the voting was not rigged but the process was had a good post about this klobuchar drop… 
1183, so i added the buttegieg and klobuchar votes in california to biden’s total and tha… 
1184, maybe it was not lousy it was just too crowded my choice was klobuchar eve… 
1185, i support biden vp to be woman of color not in office senators klobuchar harri… 
1186, bernie has been my second option for awhile but his supporters are a… 
1187, so klobuchar buttigieg and bloomberg all magically decided to drop out at the same time and back bid… 
1188, for those who hate how status quo biden is he’s going to bring along a great young crop of future c… 
1189,while they're not in my top candidates i think buttigieg and booker (and maybe klobuchar) would've had a *significantly* better chance
1190, there are so many — kamala abrams klobuchar warren sherrod brown i think we need diversity —… 
1191," i think virginia is going to be more representative of wider trends 

i was frozen with choices before s… "
1192, i think she needs the klobuchar treatment 
1193, i watched his news conference today and prior to super tuesday where he blamed the “esta… 
1194," not sure it matters much either way at this point 

if she wanted to help sanders she would've done it… "
1195, no donald that's not how any of this works 
1196, there's no contradiction between support fo… 
1197, that's only really a useful hypothetical for warren neither klobuchar nor harris were ever compet… 
1198, bernue the true measure of a person is how they respond when they lose look at butt… 
1199,and for the record fuck sanders bloomberg buttigieg klobuchar and biden fuck them
1200,the way i wouldn’t vote if klobuchar annoying ass is vp 😭 i kinda don’t care i’ll have my berniebro moment 
1201, are you saying that dnc party officials (or biden campaign officials) coordinating with buttigieg a… 
1202, they're larping klobuchar vore
1203, can not speak for buttigieg but i think senator klobuchar despite her best effort carried delegates w… 
1204, nbc ran a poll and left warren out but inc klobuchar who had even less support at… 
1205,"if klobuchar is vp dems get minnesota

gop"
1206, watching show one big flaw with the per vote analysis to be fair is biden would not have gotten those… 
1207," realistically the only one who could’ve helped the dems would’ve been klobuchar but hey ho 

tulsi is… "
1208," no one asked for this either:

spending per delegate as % of personal wealth

bloomberg: %… "
1209, this reporting is bs mcauliffe is as 'keyedin' as anyone in the country; he knew exactly what was u… 
1210,"""many years ago in new hampshire amy klobuchar pulled % of the vote nobody will ever know exactly why that h… "
1211,_jeneration amy klobuchar ended her 😂😂😂😂
1212,"buttigieg and klobuchar couldn’t stop attacking each other at the nevada debate 
fbr"
1213,the surreal year where only the last hours seem to matter in politics 
1214, who will be your vp running mate please do not pick an old white guy klobuchar booker or harris would be quite awesome
1215,_ghost_rat klobuchar would fit nicely with him
1216, i do think that even biden or amy klobuchar know that is where we need to get at some point but to… 
1217,biden fundraising email just quoted “his good friend” amy klobuchar i swear dude if you do not pick a woc for you… 
1218, that’s pretty much what the centrist democrats did to get joe biden’s campaign off of life support “but… 
1219, i agree amy klobuchar you had a great run biden will make a great president
1220, _goodall precisely biden actually hires and is surrounded by competent people klobuchar be… 
1221, with a powerful coalition look at the impact congressman clyburn had on sc add buttigieg klobuchar &… 
1222, are you saying that dnc party officials (or biden campaign officials) coordinating with buttigieg a… 
1223, are you not going to mention that the vote would have looked entirely different had not buttigieg and kl… 
