,text
6735, i voted for senator warren she’s not done yet she may not be president but she’ll… 
6736,aimee and vella r warren stans and it hurts only a little
6737, no biden supporters online so bernie and warren people take out their anger on each other beautiful app we have here
6738, look i appreciate the tulsi compliment here but don’t go around saying warren is worse than biden ju… 
6739, they want us to vote for someone who does not support any of our issues wa… 
6740, don’t like many of the female democrat politicians not because they’re woman but because they are li… 
6741,"colorado springs teacher pens mystery trilogy 'the warren files'
"
6742, honestly vp is a nothing job yet still sought after i watch i'm okay with bernie giving warre… 
6743, warren was my choice but now i am for biden because i want out if sanders really cared abo… 
6744,it’s not too late via 
6745, the man was in selma when it counted: fighting for civil rights in the s biden and warren we… 
6746, *winces* 
6747,warren needs to dropout before she does more damage smh
6748,_ … 
6749,_h_tweets having started with so many terrific candidates we are n… 
6750,nina turner is my first pref for vp under sanders however would be fine it being warren if she were to drop out an… 
6751, this narrative about dejected warren supporters completely giving up progressive values kinda proves tha… 
6752,"it will be hard to get over what happened to elizabeth warren

"
6753," this ""for or against"" rhetoric is so toxic warren is not against bernie the way bernie bros would… "
6754, pocohontas came in rd place in her home state i mean even mondale won his home state in warren has lost
6755, i’m a bernie/warren fan too but i recognize that you and i have a lot less to lose when it comes to… 
6756,_manne are you planning on writing a longer piece about the warren candidacy yours has been the best perspective on this issue
6757,"to recap: buttigieg klobuchar o’rourke and bloomberg all endorse biden: no problem

warren the one candidate w… "
6758, if this is a hostage situation you are more than welcome to chain yourself to joe biden who r… 
6759, since he is… 
6760,perspectives ideologies backgrounds we are not a monolithic voting block if we can not choose warren we came to… 
6761, so far as i can tell a lot of warren supporters were hillary supporters they don’t… 
6762, this account is going to need a wellness check when warren drops out
6763,_jay and here's what warren's convention strategy is: 
6764,um so people can disagree but stop attacking please i'm not very fond of biden nor am i warren but i respect them… 
6765," equating bernie supports to trumps needs to stop
trump = racist misogynistic… "
6766, / and over k more people voted in vermont this year than that is actually really bad for bern… 
6767,but we cannot convince anyone if we keep dragging them on twitter ppl get defensive they feel bernie’s campaign i… 
6768," to recap: buttigieg klobuchar o’rourke and bloomberg all endorse biden: no problem

warren… "
6769,"i recall gloating of bernie supporters after he did well in the first primaries

i recall the lack of humility… "
6770, elizabeth warren destroyed and is still destroying her credentials as a progressive she’s toast
6771, she’s also hoping warren doesn’t endorse bernie i don’t even know what the defense is for that
6772,at first i thought this was a smoke signal that warren is dropping out 
6773,you can always be certain that elizabeth warren will always do what's best for elizabeth warren 
6774, oh so i guess we're not going to get the biden/warren ticket that i thought would be a good idea
6775,"a delegate who is pledged to elizabeth warren going rogue and instead backing sanders

the us electoral system is… "
6776,bernie has one good potential endorsement over the next four months; elizabeth warren that’s his only card left to… 
6777,"with some time passed a few thoughts postsuper tuesday:

) i’m sad that more didn’t vote for warren 

) even k… "
6778,praying that warren has not dropped out yet because her writer wants to get the bernie endorsement speech juuuuust right🙏🙏
6779, i’d vote for bernie despite warren but i do not believe warren would help
6780, and for the record i would have happily voted for elizabeth warren i feel character is a v… 
6781,apparently everyone against warren is sexist did not her campaign smear bernie by fabricating a sexist remark
6782,and then think but what has elizabeth warren been doing all this time 
6783,my timeline is a mixture of elizabeth warren coronavirus mariska jazz books and svu can’t say i don’t mix it up
6784, _syls … 
6785,trump mocks warren bloomberg for bad super tuesday showings via 
6786, and boosted bernie as he gained momentumand ignored warren
6787,"i supported the draftwarren campaign in & i voted for in the california primary this year

i… "
6788,ugh this narrative is so condescending i love warren for a million reasons being a woman is just the cherry on to… 
6789, dan's argument is terrible & seems designed to antagonize & alienate people but to us… 
6790,i’m only saying this bc i want bernie to win if warren doesn’t i wanna help convert every warren voter & pete voter even biden fans
6791,photos from north warren's game: 
6792,hey bernie supporters attacking warren for bernie not getting more delegates bernie is disgusted by the vitriol pe… 
6793, good if that comes to fruition let there be no doubt about warren's desire to also please putin
6794," the fact that you phrase it as ""my dreams"" tells me already that you were never going to come… "
6795,will not it be something if bloombergdropout and endorses warren 
6796,"dream:
warren/harris: potus
warren/harris: vpotus
w/h pick: chief of staff
w/h pick: treasury
klobuchar: ag
obama/h… "
6797,__elliot i already voted warren yesterday and sorry not sorry if she had dro… 
6798, warren finished rd in her home state dork anyone still supporting her is reelecting trump
6799, i'm disputing the framing of endorsements by dropouts as sinister something the 'establishment' d… 
6800,___tristan___ _scream yup the media coverage has been drenched in misogyny the entire time a… 
6801,elizabethwarren taking ‘time and space’ to reassess presidential bid after super tuesday losses 
6802,report: elizabeth warren in negotiations with both bernie and biden campaigns 
6803,elizabeth warren was a good candidate but it’s time to go all in for bernie | the outline 
6804,why do people think the hillbots who comprise warren's base are going to suddenly switch to bernie if she tells the… 
6805,luckily my brother right now is still standing strong + years later as a cancer survivor he’s married now with … 
6806,it is because of thoughts like this i could never go to bernie yesterday ilhan and brie said the same it’s top do… 
6807," dream:
warren/harris: potus
warren/harris: vpotus
castro: chief of staff (or hud director)
w/h pick:… "
6808, we can thank elizabeth warren for him leaving boybye 
6809,finally cried shed actual tears over warren 
6810, i voted for warren i do not support sanders and there are many more like me and shame on you krystal… 
6811, i stan for warren because of the jon stewart interviews you can just watcher her get madder and madder 
6812, seriously a lot of really abrasive selfrighteous and condescending comments towards warren su… 
6813,ppl just now finding out warren doesn’t play the cv games 
6814,i’m a warren supporter; don’t want her to drop out i think joe is “fine” but he’s too incoherent to defeat trump… 
6815,just for kicks here's a bit of political speculation: whatever decision ms warren makes in the coming days will d… 
6816, whether it is biden or sanders they should pick beto o'rou… 
6817, this is what nassim taleb meant when he talked about intellectuals yet idiots who have no skin i… 
6818,"sanders tells maddow said he's ""disgusted"" by ""ugly personal attacks against"" warren and condemns any sent by his supporters"
6819, i’m sorry did you just totally overlook warren progressive brilliant experienced warren
6820, exactly i think he said he would fund million to the campaign of the candidate hhe endorsed el… 
6821, i would rather sanders/warren but the answer is still yes
6822, they both should pick warren
6823,_sperling yeah i was gonna say lol biden was literally one of the mai… 
6824,bruh trump is fucking hilarious idc that motherfucker is relentless he calls bloomberg mini mike and warren pocahontas 🤣🤣🤣🤣🤣
6825, warren has to drop out in the next five days or biden wins the march primary is a makeorbreak with… 
6826, south states will not win like hrc the hype continues we are zigzagging on fdr's vision pretendin… 
6827, another demonstration of bernie supporters bad behavior which he has… 
6828,it's one thing to go after another candidate's supporters who are not public figures and another to go after the… 
6829,if warren won the primary despite not being the candidate i would like a lot of her policies fall in line with sa… 
6830,translation: they are freddie prinze jr and his like friends cause thats how many people voted for warren yesterday
6831, _franczak the tom watson one is about to be out of doors when warren drops out
6832,_kanefield elizabeth warren should lead the senate and arrange for (many many) votes and hearings once we take it back in november
6833, i'm watching but not impressed with him when she asked about his supporters attacking warren i also… 
6834,i still don’t understand what the content of warren/sanders beef is
6835, what happened to elizabeth warren she had every opportunity to succeed and she didn’t she has h… 
6836,_ crazy i just learned that he was actually in a worse position in and in my opinion biden is a weaker… 
6837,"/ i'm talking about the ""how are we gonna pay for it"" question and he does not even need to go into the stupid lane… "
6838, headtohead polls show bernie does better but f the polls imagine if bernie got behind warren… 
6839,every white person in america was told they were part cherokee when they were kids honestly not surprising to hear… 
6840," warren is not going to change to european model 
taxed to death middle… "
6841,grifters like charlotte clymer and emrazz were always going to tack right if warren dropped out they’re using “ber… 
6842,i'm sorry you are the most selfish person ever and you're going to talk about elizabeth warren being selfish better… 
6843,elizabeth warren is not the problem voter suppression and lack of rankedchoice voting are the problems the prese… 
6844, also when she asked about his surrogates and the snake emojis and… 
6845,warren will endorse biden and in her endorsement she'll hint that she did not endorse bernie because of the bros 
6846, / you're right her vote share (even if you assume it all goes to bernie which is problematic) doesn… 
6847,if warren drops out
6848,"i'll say it the only path to a progressive victory was sanders endorsing warren

and to expand on corey's point… "
6849, i voted for elizabeth warren in co but i will switch to biden if the good senator decides to drop out of the race
6850,biggest political thing my bf and i have disagreed on was bernie vs warren i would never even have considered dati… 
6851, warren supporter here and sanders remains as close to the bottom of my list as he can go gabbard remains rockbottom
6852,my brother just told me he supports warren and while she’s obviously not my first choice i’m pretty happy that he… 
6853, warren doesn’t give a fuck about twitter or people engaged in parasocial relationships her
6854,sopositivity vow day i did not attack anybody or make any snarky replies yet i got attacked by biden people… 
6855, i myself am voting warren because i’m sick of laying down to the status quo of big business runnin… 
6856, warren is the one d candidate who i would be fine with not endorsing either one her voters would be… 
6857, absolutely warren vote here and would not support bernie i am progressive but i ca… 
6858,idk who needs to hear this but if warren is worried about the power players dragging her then she’s not the progre… 
6859, what happens if warren backs sanders
6860,and they would be kamala harris elizabeth warren and amy klobuchar pretty please 
6861," and be nice to warren supporters

hahaha 🤣 i can not sorry

but seriou… "
6862, warren always in th place
6863, run his status quo administration provided he managed to win in t… 
6864, i’ve been suspicious and critical of warren‘s intentions but if she wants to get on board with us a… 
6865, senator warren can help you raise money for the race against the corrupted establishment th… 
6866,for every annoying tweet i see from a warren supporter i will make it my mission to convert a bernie bro to trump… 
6867, i will never vote for warren or any other establishment selection we all warned the blue wavers we… 
6868, you just convinced more warren supporters to switch to biden
6869, i have zero judgment of the character of someone who supports biden or warren we disagre… 
6870,warren and bloomburger drop and endorse biden big bets
6871, bernie claims he mispoke not sure i buy that but i was not there and… 
6872,this very adequately describes many of the warren supporters i know 
6873,i support bernie sanders because he believes in the same things that i do and has been consistent on those beliefs… 
6874, : warren is not running a successful race there’s been contests and she hasn’t finished higher than… 
6875,_harbison truth be told i’d prefer warren on top of any ticket but i will glad… 
6876,give me a freaking break apparently now that bernie is losing warren is supposed to bow to his will and back out… 
6877,"let me get this % straight—

bernie fans are upset warren voters didn’t compromise and vote for bernie instead a… "
6878, warren will have a prominent role in the white house if biden gets in she is brilliant
6879, that’s fair if warren decides to drop out that’s fair i did what i could for my candi… 
6880, hi i'm elizabeth warren i'm a fake progressive and pretended to be a native americ… 
6881, i am a warren supporter but i am just as thrilled about biden winning here in mn and ecsta… 
6882, warren had a decent black agenda as well but i guess that… 
6883," polls says your average engineer is a bernie/warren voter though: 

seems like it's… "
6884,"make her the vp somebody i read on here brilliantly articulated this on here in a thread a while ago

it would be… "
6885,i’m not personally in favor of warren backing biden if she drops out and i respect whatever choice she makes but m… 
6886,_swole_nerd but biden and warren’s policies are also interchangeable therefore by the transitive property bide… 
6887, warren lied about being a native american for decades
6888, i don’t know about warren smartest she was the ml fav broke badly drifted to third in the earl… 
6889,warren appeals to voters who have the luxury of being tepid about their rights
6890, as much as i've learned about warren in the past month i'm not sure of be happy with that
6891, i just do not see the meaningful difference in feb both warren and sanders went past their fundraisin… 
6892, hi sarah i’m a warren supporter who will never vote for scum like bernie sanders how is making… 
6893,warren harding took office on march promising to undo many of the progressive policies of woodrow wilson's… 
6894,to be clear i know how unfair this approach is for elizabeth warren it’s appalling and honestly a little disturbi… 
6895,bernie is literally the only choice that makes sense to me i don’t understand how anyone could support biden or wa… 
6896,not that mad about warren splitting the vote considering bloomberg probably did the same to biden and it’s not a … 
6897, the incoherent debate stage between two shouting sundowning corporate… 
6898,"_yuvika i was bernie/hrc last time i was warren % but i don’t vote until may 

i n… "
6899, it's hilarious to me that everyone assumes warren voters would flock to bernie i'm sure some will head… 
6900,_moose i need warren to go one way or the other either stay the course (letting biden just take the prin… 
6901, could have really used your support i'll back biden if he's the nominee but warr… 
6902, please as a bernie supporter stop insulting the people i'm trying to get to vote for bernie warren s… 
6903," was told many times that my vote for nader in was a vote for bush
aoc is correct same as … "
6904, i genuinely think that to beat biden down the line warren needs to stay in it’s too close to gamble… 
6905,attacking the eventual opponent of trump is selfish & idiotic we cannot send a wounded candidate to defeat trump… 
6906,elizabeth warren is doing a magnificent job of killing bernie’s momentum & setting the progressive movement back … 
6907," peace love unity

no time to be afraid we must unite & save earth 

legalizeit greenteam usa… "
6908,"""insider versus outsider establishment versus revolution sound familiar""
operation bernie block is in full effec… "
6909,she gonna bend the knee huh hope she gets something big in return y’all choose bernie over warren and think that’… 
6910, we can be fairly sure that there is a sizable effect but we also have not had that many successful… 
6911, this is right warren took another shellacking and should drop but despite that she’s c… 
6912, sorry warren released her health care plan a bit before a started more closely paying attention to… 
6913," ""warren's people seemed to adhere to""
except for accusing sanders of being sexist refusing to… "
6914,elizabeth warren she's has a plan for everything warrendemocrat 
6915, i believe in ma abolishing ice student debt relief etc & unlike warren he has been consistent in… 
6916, id be so down with a brokered convention where warren is nominated
6917, my mother desperately needs dental insurance and here you are acting like some aggrieved victi… 
6918, _ you just said a swear now i'm not voting for warren 😠
6919,"even in california a state people are calling a big win for bernie he's underperforming from 

only half the… "
6920, i get the disappointment and helplessness even recently with warren’s inability to gain ground i’ve felt it but pushed out
6921,maketrumpnervousinwords elizabeth warren is nominee 
6922, you're accusing warren of deliberately sabotaging bernie wow🙄
6923, elizabeth warren has shown time and again she is not a progressive wash that association from your mouth
6924, same people were bullying warren into dropping out and bullying her supporters to vote for… 
6925,_bon_en_fait we want elizabeth fucking warren as presiden… 
6926, i was warren as first choice and moved to biden as i felt he was a more viable candidate that more peo… 
6927, i see what you did there johnson warren as vp
6928, i hope it’s in a fabulous wine cave somewhere and i hope he sends pics to warren 😂
6929, i wish this were correct but it is of course inane bullshit biden + bloomberg (not even counting pete &… 
6930,_nathaniel but you brought up the claim that aoc has been defending us that was you you have to prove it… 
6931, if warren became vp they could begin the progressive movement together the next … 
6932, i can promise you the vast majority of warren voters do not give a shit about people like you whining online
6933, warren sounds like an activist she fully embraced all the progressive issues… 
6934, how does warren running make the system rigged
6935,"i am very uncomfortable with an image that makes me imagine elizabeth warren saying ""well how about a little head… "
6936, here comes the whaaaambulance if anything warren was robbed by the media cutting her off from covera… 
6937, biden/harris the best possible ticket warren for sec of education
6938, he’s not committed to basic leftist ideals (no longer wants to abolish ice) and recently took a meeting… 
6939, warren voter i hope (mi) totally not feelin the bern
6940, _leedham_ or to gain delegates useful in a brokered convention she's a reformer who admits… 
6941, if you're talking about the milwaukee killing spr… 
6942,"losing my mind thinking about the cookbook ""pow wow chow: a collection of recipes from families of the five ci… "
6943, i am a warren democrat
6944, _e she is he is years older that's a big difference at that age… 
6945,if elizabeth warren drips outthe only logical choice for me is joe bidenhe has been in the white houseand knows… 
6946, sanders asked by rachel maddow about the vicious attacks many of his supporters aim at responds w… 
6947, warren has shown poor political instincts inconsistency on key policy/principles and is unable to ge… 
6948, u r really disappointing me bernie supporters r not saying nasty things abt warren it russian bots u sho… 
6949,i’d be one of the votes going to biden i’m in florida and i’m voting for biden instead of warren because she has n… 
6950,the irony of accusing warren of being a spoiler for not dropping out before super tuesday is lost on so many
6951, they want warren to do all of the work while bernie runs around doing rallies and concerts
6952,"bullshit i voted for warren and if she were not in the race i would not have voted for bernie

these bernie bros ju… "
6953,bernie is clearly the only candidate that could possibly beat trump in an election yet the democrats are going to f… 
6954," i supported warren she has the best policies
sanders has the next best so now i'll support him but i s… "
6955, _skeptic i don’t like blaming tech but the desire for clicks/likes/users has made the most extr… 
6956,@_reaalamerican_ warren voter gtfo 😂
6957,stop saying warren is losing to “white men” when she is also white and actively faked not being white for d… 
6958," i do not know i do know warren does not have a path to the nomination 

i figure she has three choices… "
6959,a lot of warren voter despise b*rnie because he and his fans act like jerks all the time 
6960,still wondering by elizabeth warren has not dropped out to give way to bernie yet chz 
6961, why should a person as accomplished as warren bow to a year never accomplished a damn… 
6962, totally agree on both points joan i think warren will force a different kind of debate
6963, _… 
6964, _matabichos it really does not look like bernie was most voters' number people d… 
6965, _ please don’t endorse bernie sanders he’s a bullshit artist warren is a brilliant w… 
6966,_boson _knightly _for_warren thank you all so much
6967, god i ended up voting warren (was split between her and bernie until literally the moment i filled in h… 
6968,honestly i just want to know where all this support for joe biden has come from all of a sudden bc i deadass hadn’… 
6969, nancy genuine question (curious on input) what are your thoughts on warren droppin… 
6970,*whispers* there’s a solid chance warren endorses biden
6971,_chercrew _sa … 
6972, see leaked dnc emails from bernie is not allowed to win the democrat primary wa… 
6973, no should endorse if joe drops dead she can reenter the race
6974,i don’t support warren nor biden but people do change 
6975,warren is definitely not endorsing biden if she does not endorse sanders i do not believe she will endorse anyone at all
6976,“whoever the nominee is their campaign is going to have to come to terms with the intense misogyny so many female… 
6977,yet another thread to share with the warren waverers in your life to force this issue 
6978, _joy a long time ago senator liz warren stopped wearing her wishbone where her backbo… 
6979,do not make it sound like was the only wonderful candidate everyone rallying behind a white woman who los… 
6980,"nah if she was not a liar and her competition was not more worthy then maybe she'd have a shot i hate all these ""if… "
6981, what if warren is campaigning biden and likely his vp
6982, progressive legislation comes from congress not the president it is of prime importance that … 
6983,"the good things about voting for bernie are:
) if he is elected there is no way in hell his idealism will be acce… "
6984,elizabeth warren’s race is over after humiliating losses in home state massachusetts and native oklahoma 
6985, one of my main beefs with warren/sanders plans is that they seem to eliminate personal… 
6986, the system is not against bernie there i said it unless you think voters can not think for themselves… 
6987,we need warren on the debate stage not just sanders biden & gabbard there are still votes and delegates to accumu… 
6988, does this make elizabeth warren the cbi candidate
6989, let me refresh your memory bernie corrected warren's lie about him she then called him a liar on an op… 
6990," i do not trust warren

but sorry we hurt your feelings i guess"
6991,i’m not good at electoral prediction but every time someone says warren should have stepped aside put her ambitio… 
6992, warren is betting on it being her a paranoid conspiracy version of me says joe biden selects hrc… 
6993, imagine if bernie named stacey abrams as his running mate with warren as his treasury secretary
6994,i'll vote for warren in the primary but not bernienfw i do not care if she supports him or noti do not i do not… 
6995, i would love to see warren as majority leader and help mcconnell pack his bags
6996, if the real world affect is that it drives warren voters to biden it's not ok why dont bernie people… 
6997," the discursive knots are so wild at this point so many ""nice"" entreaties to warren supporters concede… "
6998, i would prefer warren
6999, he’s an ahole visavis warren consistently has been and her feminist bona fides are truly questi… 
7000, _dore yes but the establishment is coalescing around biden the result of you and… 
7001, why should she drop out do not assume warren voters want bernie we do not before the moderates we… 
7002, i meanshe did after they dropped she adopted part of kamala's platform as a ge… 
7003, going from warren to biden is basically admitting you never actually… 
7004, your anecdote is the perfect example of why we need elizabeth warren as president
7005, i hope she doesn’t drop out but if she does make senator warren your vp call it immediate… 
7006,agree i have issues with warren but she would be a better president than biden the more i look into his policy po… 
7007,_mosfett haha all the uci professors went warren as you’d imagine
7008, warren is dead
7009, if you're rude to twitter warren supporters then they will abandon their principles and vote biden
7010, precisely and it's likely not a coincidence her candidacy has diminished bernie c… 
7011, haha she attacks bernie while bernie always stays classy a true gentleman elizabeth warren’s army… 
7012, i’m old enough to remember when ryan abandoned warren for bernie
7013, i'm a warren supporter but i do not see how she could have a path to victory anymore after last… 
7014, you have supported warren
7015, maybe she simply does not endorse him and not for nothing but he's essentially been running for pr… 
7016," do not throw a rock if you live in a glass house warren went after bernie personally not on policy
she… "
7017," same allies or different set of allies 

i think warren's camp was infiltrated a while ago and she g… "
7018,"this incorrect imo

warren fell behind when she waffled on medicareforall if she had stayed true to her stated p… "
7019,there has always been a welcome place here for warren and her supporters and i’ve felt welcome amongst her support… 
7020, when warren ran for senator of massachusetts she was not a socialist
7021,"people are tryna say that if warren drops out and her supporters turn to biden it's bernies fault ""for isolating t… "
7022,i wish i was bullshitting when i say that i saw a man biking on campus tonight wearing one of these helmets with th… 
7023,i think a lot of people don’t understand what a big issue this is generally speaking natives across the board (in… 
7024, elizabeth warren says 👋
7025, i love him as a person and vice president i don’t like him as a presidential nominee because his record… 
7026,"a helpful reminder where warren stood vis à vis clinton in 

(it's a lot of fun to picture her pushing back har… "
7027,ok my net worth isn’t that high but i’d still probably pay that to get publicly humiliated by liz warren because i… 
7028, i love warren but i’m honestly concerned about a bernie/warren ticket purely because they’re both… 
7029,yeah elizabeth warren might not be your idea of a perfect democratic candidate like bernie sanders but she is nowhe… 
7030, all things warren wanted and had an actual viable plan for unlike b e r n i e did you see his interview with anderson cooper i 💀
7031, i think biden's success shows how scared people are of trump being reelected they w… 
7032, warren is dropping sanders may offer her vp
7033," i am very uncomfortable with an image that makes me hear elizabeth warren say ""well how about a little head"""
7034, yeah if warren or clinton are the best examples of what the fair s… 
7035, same goes for kamala harris they both appear to be meanspirited and come across as… 
7036, preferred candidate warren failed to win over voters t… 
7037, it wouldnt matter who the nominee was or is the same thing would happen top three bide… 
7038, yes warren is a woman which has nothing to do with th… 
7039, i've really felt this in my gut for a while now if they make it to nov i doubt t… 
7040, _g_regul i believe that happened when warren's campaign leaked murky details of a… 
7041,in that was hillary in warren and given the fact i’m personally in the median between the democratic p… 
7042, warren should stay in
7043,boy i like warren but warren twitter really is a bunch of white ladies patting themselves on the back for being smart
7044,better idea: bernie should drop out and endorse warren then what
7045,this makes me sad but also even more at peace w/my biden vote yesterday sad she‘s a brilliant woman & deserves mo… 
7046, i disagree poc have revived biden's campaign kamala or stacey would be better choice… 
7047, i’ve loved warren & bernie since i found politics in even as a strong bernie supporter… 
7048, you are right biden and warren should drop out
7049, the name calling of pete (a rat) and warren (a snake) by bernie fans has pushed me to biden even though… 
7050, referring to king or warren
7051, could be a bad move obviously bad beef with sanders (not to mention tulsi) no need to throw weight behi… 
7052, i can somewhat sympathize but ill take bernie partnering with warren and winn… 
7053, i feel exactly the same way 😔
7054," i never said hrc was “invisible""

i agree that for some reason warren was made invisible by the msm"
7055, you if you changed your vote because of tweets it means you never gave a shit… 
7056,"tj warren is a for the pacers tonight lol 
nbatwitter espn nba"
7057,warren would be my first choice would also be comfortable with a harris but would like to see her as ag i believe… 
7058, the field was winnowed in almost inverse order of my preference i was hoping for some fresh perspecti… 
7059, super cool wishing death on political rivals seemed to hear around here that bernie bros were th… 
7060, how can you not know about all the vitriol aimed at warren from sanders' supporters for… 
7061, warren claimed to be progressive but so did clinton so yeah you got me there
7062, no experience in case of emergencyharris warren and klobuchar are great choices
7063, wait does that mean you're willing to switch to warren
7064, to add to what bernie is saying right now i agree with bernie's approach to warren… 
7065, i was for warren until she made it clear she was not interested in really fighting for ma i understand co… 
7066,a sanders/warren united front would be so good the candidates and the supporters ❤❤❤
7067, i think it's more absurd because sanders and tulsi have never really been allies while… 
7068, you’re assuming that warren’s voters would all go to bernie when… 
7069,if people are thinking “elizabeth warren should stay in at least through the next debate because it’ll make the de… 
7070,we need you now more than ever to unite the progressive front so we can stop him from getting the nomination an… 
7071, worthless elizabeth warren who is flaky with different versions of socialisti… 
7072, those commenting on this as warren supporters saying they won’t vote for bernie bc… 
7073, i'm a warren democrat but if she drops out i'm riding with biden
7074, many many “voting for warren kills diabetics and homeless people” pileons would disagree
7075,networth fact of the day: warren buffet otis elevators 
7076, harris or warren or abrams
7077, i promise you that warren's decision will have nothing to do with what a handful of people posted on twitter
7078, looks encouraging remember though many seats that were red on election night in … 
7079," trouble is it probably won’t beat biden which is the first post to pass
now if warren drops out an… "
7080,"why did warren do so much better with librarians than bernie 

as library socialists we were shocked

our discor… "
7081,if warren’s out sanders has to win and we have to improve healthcare so he can live thru his presidency
7082,"""why will not you fucking loser warren supporters support bernie instead"" – every bernie bro answering their own question"
7083,warren has the chance to unite the left by endorsing sanders she should take it via 
7084, do real life and elizabeth warren belong in the same tweet
7085, if the warren voters wanted to vote for bernie they’d already be voting for him i think biden gets most of her voters
7086, there aren’t actually that many warren people though
7087, voting strategy since yang dropped out: whichever of bernie or warren who is ahead when it is our tur… 
7088,this video and this video alone has gotten me through the last couple of days super bummed about warren but she a… 
7089, i went from dean to kerry i went from kucinich to obama from sanders to clinton warren to … 
7090,being a woman in politics is hard & i have respect for warren but from a voters standpoint it’s much harder to ad… 
7091,women a major decisive voting bloc did not support sen warren no bs 
7092, he’s not doing that his supporters aren’t even doing that we’re just saying warren fucking sucks lol
7093, warren supporter here will now be voting for biden
7094,hell yeah warren to biden i want to get trump out of office 
7095,liz warren ran a campaign to be president not bernie’s second in command or vp candidate stop these erratic tweet… 
7096, they protest outside biden offices and events to prevent people from getting in people report they’v… 
7097, the warren supporters going to biden must not have really be… 
7098, optics the whole dem charade and the dearborn experiment will fail warren drops ne… 
7099,warren is a leftist 
7100," anericans need to have much more empathy toward our younger citizens
today you need coll… "
7101, i’ll be honest i early voted for warren in the colorado primar… 
7102, yep for sure when warren decides to get out of the race her supporters are going to vote… 
7103, which has to call into question more biden since it appears warren is less progressive she could… 
7104,it's frustrating when i see women who really want warren to win only because she is a woman it feels like they thi… 
7105,i love warren and i know shes been quiet today but bernie is banking on her endorsing him it would be a politi… 
7106, that’s not what you said though i’m literally just asking you to explain what this… 
7107, that's the spirit bernie supporters and warren supporters should readily move from the one to the othe… 
7108, but i'm going to fight every time and that fight is my showing up it's my takin… 
7109, elizabeth warren would mop the floor with your sorry ass
7110, 👍 i think the house just decided today to fund getting secret service for biden b… 
7111, so warren is part of the anti bernie plot now
7112,warren g smokin me out akaroaworldradiolistenlive
7113, my progressive friend did not vote for warren because she seemed so angry at the last debates… 
7114,you gotta check out one of the locations in edmonton or sherwood park this month and into april and… 
7115,people are mad that elizabeth warren wont end her run bernie is bat shit crazy he should concede to her
7116, no no no no fuck no warren either sticks it out as a candidate herself or retires to her secure sena… 
7117,"_stars they talk about how ""bernie was x while warren was a republican"" but like

bernie was literally in th… "
7118,i have no qualms about a sanders/warren joint ticket if that's what it takes 
7119, poor choice by warren a shame because i was hoping for her to be offered a cabinet position
7120, was it warren and stef
7121, what if bernie sanders' past praise of castro's freeofcharge healthcare and lit… 
7122, we really need to see her wipe the floor with both of them elizabeth warren is the best candidate for us right now
7123,"i’m voting for warren in the nj primary she’ll end corruption + she’s a capitalist
warren
warren… "
7124, warren not dropping out when she has no chance of winning is violence
7125,ok you all heard that on rachel maddox sanders people bernie just told you to stop saying shit about warren
7126, he is not nothing would change under biden the sta… 
7127,warren is a horrible candidate who just happens to be female 
7128,warren organizers be like “omg look it’s liberty green” 
7129, i grew up in mi too my mom voted for warren already with mail in ballot there my sis… 
7130, elizabeth warren is not monitoring the bruenigs for the civility of their posts before endorsing i think
7131, not when it includes trying to brand elizabeth warren as a craven corporate establishment shill
7132, it's not even the online vitriol with warren folks i know it's the fears about h… 
7133,biden appears to be losing it mentally and bernie and warren are phony hypocrites 
7134, i’m a warren supporter who will go with biden if she drops out
7135, any issue with your buddy liz warren taking k to teach a class that probably drives up tuition costs no
7136, you are like me i love elizabeth warren but bernie not so much
7137, so warren except most of the good parts
7138, it's not a recent phenomenon limited to warren supporters it's been going on for months and everyone… 
7139, biden actually might clutch it but the democrats are basically begging warren to just drop out
7140,follow up: honestly if warren agrees to endorse him if he takes on that platform do you think he would do it
7141, warren to biden voters feel a lot like obama to trump voters wha… 
7142, warren is not a real candidate anymore and she's not going to be the nominee
7143, warren if she’s willing to endorse bernie and throw her wait behind him bring it girl bring it now… 
7144,sen warren i supported and voted for you in ma because i thought you were the best for the job and i was… 
7145,we are still hosting the black chicago with warren event tomorrow at jeffery pub pm all are welcome food and… 
7146, wouldn’t count on that i’m a warren supporter but prefer biden over sanders
7147,omg warren do it drag biden 
7148,bernie's interview with maddow is so much less shouty than he's been all year and it's actually nice wish he coul… 
7149, cool now what happens if i say that berni… 
7150, im warren but really with these comments i'm seeing that is some little kid mentality bernie bro… 
7151, when you claim it’s sexism that stopped warren from gaining the nomination you reali… 
7152, i respect ball i loathe warren now just as much as i loathe any other repugnant politici… 
7153, sort of but the only age divide i've gotten a feel for is that younger lgbtq people lean towards sander… 
7154,"gop: we will never compromise with democrats *never compromises*

dems: we have to fight back

warren: *progressi… "
7155,bernie supported the lgbtq community b it was “popular” the only reason why hillary biden n warren changed their… 
7156, all matt said is that warren leaked the story… 
7157,warren voters be like 
7158,warren will drop out today and will give support to biden as she has been directed that way by the big end of town… 
7159,"warren could've had the postmetoo momentum that clinton did not to compensate for:

 any deep mutual distrust &… "
7160, it’s vital that she stay in she’s only just now getting the news bytes the herd has been thinned… 
7161,i voted early for warren i'm now all in with joe 
7162, ask warren to be your vp and that will happen
