2020-03-04 02:07:05,"Power outage hits Los Angeles International Airport, nearby polling places on Super Tuesday #SmartNews  https://t.co/6cetRaCM71","Texas, USA",
2020-03-04 02:07:04,NEW SUPER TUESDAY VID IN MY BIO! LESGOOOO https://t.co/aOBTN5bn0T,"Reno, NV",
2020-03-04 02:07:04,Early exit polls show Super Tuesday voters made up their minds late https://t.co/0OsUMZe8Zp #CNN #Malliard,,
2020-03-04 02:07:04,@as_a_woman Her first four solo albums played in sequence is always a good time. And if you have shrooms at your di… https://t.co/6OYMynztQ8,Seattle,
2020-03-04 02:07:04,"El Paso's Super Tuesday voter turnout might be lower than in 2016 primaries, official says https://t.co/Pqg9wLWkjb","El Paso, Texas, USA",
2020-03-04 02:07:03,Watch Live: Super Tuesday Digital Show https://t.co/JpicwVPL4i,Rhode Island,
2020-03-04 02:07:02,"Bernie Sanders wins Colorado, taking his second state of Super Tuesday after his home state of Vermont https://t.co/NJbkJJPE0w via @USATODAY",San Diego,
2020-03-04 02:07:01,@Roderickoooo @NPR Looks like this aged well. Right before super Tuesday @JoeBiden was able to get a bunch of peopl… https://t.co/xgqAn5K8g1,"Dallas, TX",
2020-03-04 02:07:00,This Tuesday is not Super.,,
2020-03-04 02:07:00,Delegates are distributed to districts according to how well Dems have done in past elections--anywhere from 2 to 1… https://t.co/lFAUgR2P3l,"Washington, DC",
2020-03-04 02:07:00,"I’m currently watching Super Tuesday coverage, but I’ll flip over to the basketball game as soon as they call the race for Iowa.",Near Lexington,
2020-03-04 02:06:59,"No one is interested in my, frankly routine, meltdown about how much I love John Oliver because a) it's 2am here in… https://t.co/yBN7PgozhL",United Kingdom,
2020-03-04 02:06:59,"This Super Tuesday, I’m casting a vote for Heidi N Closet, thank you.","Chicago, IL",
2020-03-04 02:06:58,"me, @peppercoyote &amp; @Draggor2k are covering Super Tuesday, come join! - https://t.co/F7v0nB8wzg","Evergreen Park, IL",
2020-03-04 02:06:58,"Does this mean the more people get to know Bloomberg in person, the less likely they are to vote for him?… https://t.co/2IguuXZUMK",Manhattan,
2020-03-04 02:06:56,Super Tuesday looking as predictable as ever lol,In the books,
2020-03-04 02:06:56,Trump glides to victory in Super Tuesday GOP primaries https://t.co/LqJKTEZ1Ts,,
2020-03-04 02:06:55,I have so many Super Tuesday questions. I - I just.. why was I never taught this stuff?,everywhere,
2020-03-04 02:06:55,How can some of you guys be tweeting about relationship issues when it’s Super Tuesday?!,,
2020-03-04 02:06:54,"I voted on super Tuesday even though Florida isn't one of the states today lol

#VoteByMail",sunshine state,
2020-03-04 02:06:54,SUPER TUESDAY https://t.co/214najjEtr,United States,
2020-03-04 02:06:53,@Kahjahkins Just found this: https://t.co/XSqBVYwOBE,"Portland, OR",
2020-03-04 02:06:53,We're breaking down Super Tuesday! #NexstarNation https://t.co/TUs7KFTMDO,"St. Louis, MO",
2020-03-04 02:06:53,@THEREALRTU Super tuesday,Austrlaia,
2020-03-04 02:06:53,Pelosi's 'Dirty Little Secret': She Held Back Coronavirus Funding Bill so DCCC Could Run Super Tuesday Ads Against… https://t.co/meWOnaap85,Colorado,
2020-03-04 02:06:53,"No matter how you slice it, 3 old washed up straight white males dominate the @DNC 

@CNN @GOP @realDonaldTrump 

S… https://t.co/3B88LqeGQh",,
2020-03-04 02:06:52,I am so thank I got the chance to have my voice heard this Super Tuesday! https://t.co/M5cdO4QWeY,"San Marcos, TX",
2020-03-04 02:06:51,3/3/2020: Biden deftly reunites the party after a divisive Super Tuesday with what historians come to call his “Lis… https://t.co/sGjLsqUew1,,
2020-03-04 02:06:51,This is his second state win of Super Tuesday by taking Colorado's primary https://t.co/r0jssyRuPp,"Washington, D.C.",
2020-03-04 02:06:50,"Super Tuesday live blog: Sanders wins Colorado; tight race in Texas, Minnesota https://t.co/OdIHVSq13p","Washington, D.C. ",
2020-03-04 02:06:50,"Super Tuesday live blog: Sanders wins Colorado; tight race in Texas, Minnesota https://t.co/g8oMDOliI5","New York, NY",
2020-03-04 02:06:50,"Bernie Sanders wins Colorado, taking his second state of Super Tuesday after his home state of Vermont https://t.co/08MBZQmRi6 via @USATODAY",Eternity,
2020-03-04 02:06:50,"Hispanics were a strong group for Sanders; 41% backed him, per preliminary exit poll data, while blacks, who accoun… https://t.co/T0WZmHrZzi",New York City / Worldwide,
2020-03-04 02:06:49,NBC News Exit Poll: Biden's support among black voters weaker outside South https://t.co/WAACfJ4i7v via @NBCNews,Under the Rainbow,
2020-03-04 02:06:49,Boulder County and Colorado Super Tuesday Democratic presidential primary results https://t.co/HxZqquHDSX https://t.co/OmHa91BpKq,"Longmont, Colorado",
2020-03-04 02:06:49,"@maddow Dear, Rachel: Texas has 2 weeks of early voting INCLUDING weekend voting in addition to Super Tuesday votin… https://t.co/68oolXmzDT","Dallas, TX",
2020-03-04 02:06:48,If Blooomberg doesn't win any super tuesday states why should he stay in? Same goes to Warren.,,
2020-03-04 02:06:48,Cat content for Super Tuesday brain break: https://t.co/aYL3BNyh6s,,
2020-03-04 02:06:48,interesting story about his GOTV effort in Worcester https://t.co/ijasNuDPvI,"Ashland, MA",
2020-03-04 02:06:47,"A suggestion: in addition to, or instead of indulging super Tuesday hyper commentary (re)read @tompharvard Thomas P… https://t.co/APOeIEqaQU",Chicago,
2020-03-04 02:06:47,"Watching super Tuesday on MSNBC and CNN hurts so much I had to switch to fox😔 I rather hear ""dumb communist !!!"" Th… https://t.co/gJId9AeHPt",dumb gay bitch,
2020-03-04 02:06:47,"i would kill 4 warren, but as long as super tuesday is a success for either her or bernie i’m good. 🤞🏼",,
2020-03-04 02:06:47,Democrats on Super Tuesday. https://t.co/dRddFF4OqZ,Parts Unknown,
2020-03-04 02:06:46,• The Latino Vote: The ‘Sleeping Giant’ Awakens - The New York Times https://t.co/iqPT7pb6Fg via @GoogleNews,Couch,
2020-03-04 02:06:46,"Joe Biden Has Won Some Early Super Tuesday States—but Sanders Supporters Aren't Worried
https://t.co/lBWtLO1r8J",United States,
2020-03-04 02:06:45,"Super Tuesday: Looks like Biden is gonna win this
@shoe0nhead's liver: https://t.co/f6QD0Zq6wy",,
2020-03-04 02:06:45,"In an unprecedented move, michael vazquez offers his first born child to whichever ancient deity secures elizabeth… https://t.co/SUEUF1OMpJ","Washington, DC",
2020-03-04 02:06:44,@rugbyposts1000 @WajahatAli Because I’m not a conspiracy theorist. Super Tuesday is massive.  They performed bad in… https://t.co/Cfj2bjDMAZ,,
2020-03-04 02:06:44,MA Democratic Primary Election Odds: Sanders Slightly Favored #MAPrimary #politics #supertuesday2020 #BernieSanders… https://t.co/ZDe7BeDc6o,United States,
2020-03-04 02:06:44,"Just thought of a great joke: they should call it, ‘stupid Tuesday’! (talking about Super Tuesday) Just a bit of fu… https://t.co/QmyaN8tKjQ",Australia ,
2020-03-04 02:06:43,"Sick of your cable newsbots?

Allow me to signal boost for the good people at @theintercept &amp; @democracynow who've… https://t.co/lbSBbMI9QB","Auckland, New Zealand",
2020-03-04 02:06:43,@timjhogan @daveweigel Super Tuesday would make a great setting for a Groundhog Day sequel.,"New York, NY",
2020-03-04 02:06:43,"Hispanics were a strong group for Sanders; 41% backed him, per preliminary exit poll data, while blacks, who accoun… https://t.co/og4wMJ1jxP",,
2020-03-04 02:06:43,"Conspiracy theorists, what if Buttigieg and Klobuchar’s campaigns were like...straw man campaigns for Biden? That w… https://t.co/5yKoGAP3wg",Probably at work,
2020-03-04 02:06:41,"If warren doesn’t drop out after this, I’m convinced she’s only doing it so Bernie doesn’t win, which is sad bc the… https://t.co/OjEhXH3IO5",,
2020-03-04 02:06:41,The combination of Super Tuesday results and seeing a really bad car crash right in front of me at lunch has truly… https://t.co/1zNVcBYX7h,"Anaheim, CA",
2020-03-04 02:06:41,@threeofdiamonds To be fair it was just an invite to an event with a CNN analyst that I bet people who don't actual… https://t.co/P9PPSPcIRJ,"Manhattan, NY",
2020-03-04 02:06:40,Super Tuesday (regional holiday) https://t.co/fujOHdpXTJ,Seattle,
2020-03-04 02:06:40,"Hispanics were a strong group for Sanders; 41% backed him, per preliminary exit poll data, while blacks, who accoun… https://t.co/YCcrFZ0SRB","Washington, DC",
2020-03-04 02:06:39,I hate super tuesday it sucks,Atlantic Beach,
2020-03-04 02:06:38,"happy super tuesday!!! hope everyone of age went out and voted! every vote counts!! 
#bernie2020",bay area,
2020-03-04 02:06:36,"🔥🔥 #SuperTuesday LIVE UPDATES: See the full results of Super Tuesday, with live vote counts and breaking news… https://t.co/DhInyZGYhK","Zapopan, Jalisco",
2020-03-04 02:06:36,Polls have closed in the Texas Democratic primary. Follow along for live updates: https://t.co/qjJCGlBBAR #TXPrimary,,
2020-03-04 02:06:36,"We need two states: Texas and my homestate California in order to get Bernie to win it and if Joe bout to take it,… https://t.co/quxg0X8SVD","California, USA",
2020-03-04 02:06:35,"@RyanMcGreal As expected, on Super Tuesday, an abrupt swing occurred. Although Biden, as the face, definitely comes… https://t.co/pfKxfJlBfA","Hamilton, Ontario",
2020-03-04 02:06:35,I was working in an empty newsroom all day because the rest of the @LongBeachPost team will be on election coverage… https://t.co/p6v0RFhxHv,,
2020-03-04 02:06:34,Warren seeks a Super Tuesday miracle. https://t.co/bUlL1dvt7l,Himachal,
2020-03-04 02:06:34,"Cue the complaints from the Bernie crowd: ""“It may not be instant gratification for the candidates, media or for vo… https://t.co/TjxBTYs5Kt",Lovely Blue State,
2020-03-04 02:06:34,"2020 is not a good time for #TheResistance.

First Birds of Prey, now Super Tuesday.",The Retrolands,
2020-03-04 02:06:33,Biden sketches Super Tuesday map. https://t.co/5SnrLM7KH5,Himachal,
2020-03-04 02:06:33,ik its super tuesday and everything but i just need to say that damien from love is blind is A DELUSIONAL PSYCHOPAT… https://t.co/X7pvAznkv3,,
2020-03-04 02:06:33,this tuesday is anything but super,new york city babyyy!!!,
2020-03-04 02:06:32,Boulder County and Colorado Super Tuesday Democratic presidential primary results https://t.co/dpsOwQBCrW https://t.co/uVwF19S550,"Boulder, Colo.",
2020-03-04 02:06:32,Super Tuesday Special: Which US Election Outcome Is Best for Bitcoin? https://t.co/R2syazv7BF https://t.co/HU7hgi1Vr4,,
2020-03-04 02:06:31,"I LIKE

I ENDORSE THIS ACTION.
Do it.

BTW- Democrats- YOU VOTE ON THURSDAY for SUPER TUESDAY! https://t.co/xIcj4QjoUe",CA USA PH,
2020-03-04 02:06:31,If you're keeping an eye on Super Tuesday results do yourself a favor and watch @thehill's coverage at https://t.co/lO1KK1a5do,"Ace/Aro, He/Him",
2020-03-04 02:06:29,"Hispanics accounted for 32% of Texas Democratic primary voters, per preliminary exit poll results — the largest sha… https://t.co/YrA6xO971y",New York City / Worldwide,
2020-03-04 02:06:29,"USA TODAY: Sanders wins Colorado in addition to home state of Vermont

https://t.co/RtZfYpr70W","Tuscaloosa, AL",
2020-03-04 02:06:29,"Hands down the best live progressive coverage right now. Judge for yourselves. #Bernie2020 @hasanthehun⁩

Check out… https://t.co/qjCPz1c2Ab","Vermont, USA",
2020-03-04 02:06:29,"my 2nd adopted state, thank you!!! ... Sanders Projected to Win Colorado Democratic Primary https://t.co/6ywHr3D9XW",ninja! everywhere & nowhere.,
2020-03-04 02:06:28,"#SuperTuesday: @jdbalart on the crucial Latino vote.

@NBCNews live blog --&gt; https://t.co/PV1NboLKo9 https://t.co/x7NosrhJys",New York,
